voucher_id,date,type,warehouse_id
PK-20267290,2026-04-14,xuat,nguyen_lieu_chinh
PK-20267451,2026-04-14,nhap,hanh_chinh
PK-20267874,2026-04-14,xuat,hanh_chinh
PK-20268386,2026-04-14,nhap,thanh_pham
PK-20260051,2026-04-15,nhap,vat_tu
PK-20260151,2026-04-15,xuat,hanh_chinh
PK-20260235,2026-04-15,xuat,son_dau_mau
PK-20260442,2026-04-15,nhap,nguyen_lieu_chinh
PK-20260645,2026-04-15,xuat,dong_goi
PK-20260710,2026-04-15,nhap,nguyen_lieu_chinh
PK-20260714,2026-04-15,nhap,thanh_pham
PK-20260964,2026-04-15,nhap,nguyen_lieu_chinh
PK-20261020,2026-04-15,xuat,dong_goi
PK-20261100,2026-04-15,nhap,dong_goi
PK-20261320,2026-04-15,nhap,thanh_pham
PK-20261614,2026-04-15,nhap,hang_hoa
PK-20261674,2026-04-15,xuat,hang_hoa
PK-20261746,2026-04-15,nhap,vat_tu
PK-20261807,2026-04-15,nhap,son_dau_mau
PK-20261849,2026-04-15,nhap,dong_goi
PK-20262169,2026-04-15,nhap,dong_goi
PK-20262215,2026-04-15,nhap,nguyen_lieu_chinh
PK-20262405,2026-04-15,xuat,vat_tu
PK-20262438,2026-04-15,xuat,nguyen_lieu_chinh
PK-20262448,2026-04-15,xuat,hang_hoa
PK-20262489,2026-04-15,xuat,son_dau_mau
PK-20262644,2026-04-15,xuat,thanh_pham
PK-20262716,2026-04-15,xuat,hanh_chinh
PK-20262964,2026-04-15,nhap,thanh_pham
PK-20263041,2026-04-15,xuat,hang_hoa
PK-20263240,2026-04-15,xuat,vat_tu
PK-20263621,2026-04-15,nhap,hanh_chinh
PK-20263691,2026-04-15,nhap,dong_goi
PK-20263851,2026-04-15,nhap,nguyen_lieu_chinh
PK-20263919,2026-04-15,xuat,hang_hoa
PK-20264127,2026-04-15,xuat,nguyen_lieu_chinh
PK-20264222,2026-04-15,nhap,son_dau_mau
PK-20264370,2026-04-15,xuat,son_dau_mau
PK-20264392,2026-04-15,xuat,thanh_pham
PK-20264691,2026-04-15,nhap,thanh_pham
PK-20264798,2026-04-15,xuat,hang_hoa
PK-20264928,2026-04-15,nhap,son_dau_mau
PK-20265672,2026-04-15,xuat,nguyen_lieu_chinh
PK-20265734,2026-04-15,xuat,son_dau_mau
PK-20265835,2026-04-15,nhap,son_dau_mau
PK-20265932,2026-04-15,nhap,hang_hoa
PK-20265938,2026-04-15,xuat,vat_tu
PK-20266020,2026-04-15,xuat,hanh_chinh
PK-20266064,2026-04-15,nhap,hang_hoa
PK-20266322,2026-04-15,nhap,hang_hoa
PK-20266716,2026-04-15,nhap,son_dau_mau
PK-20266803,2026-04-15,nhap,thanh_pham
PK-20266828,2026-04-15,xuat,son_dau_mau
PK-20266927,2026-04-15,xuat,hanh_chinh
PK-20267008,2026-04-15,nhap,vat_tu
PK-20267021,2026-04-15,nhap,thanh_pham
PK-20267168,2026-04-15,xuat,thanh_pham
PK-20267385,2026-04-15,xuat,hang_hoa
PK-20267449,2026-04-15,xuat,nguyen_lieu_chinh
PK-20267738,2026-04-15,nhap,dong_goi
PK-20267781,2026-04-15,xuat,dong_goi
PK-20267942,2026-04-15,nhap,dong_goi
PK-20268038,2026-04-15,nhap,dong_goi
PK-20268062,2026-04-15,xuat,vat_tu
PK-20268257,2026-04-15,nhap,hang_hoa
PK-20260035,2026-04-16,xuat,son_dau_mau
PK-20260188,2026-04-16,nhap,nguyen_lieu_chinh
PK-20260190,2026-04-16,xuat,dong_goi
PK-20260376,2026-04-16,nhap,hanh_chinh
PK-20260638,2026-04-16,xuat,vat_tu
PK-20261042,2026-04-16,xuat,dong_goi
PK-20261082,2026-04-16,xuat,nguyen_lieu_chinh
PK-20261093,2026-04-16,xuat,vat_tu
PK-20261119,2026-04-16,nhap,thanh_pham
PK-20261152,2026-04-16,xuat,hanh_chinh
PK-20261296,2026-04-16,xuat,son_dau_mau
PK-20261494,2026-04-16,nhap,hanh_chinh
PK-20261608,2026-04-16,xuat,vat_tu
PK-20261680,2026-04-16,nhap,nguyen_lieu_chinh
PK-20261797,2026-04-16,xuat,hanh_chinh
PK-20262113,2026-04-16,nhap,vat_tu
PK-20262284,2026-04-16,nhap,hanh_chinh
PK-20262340,2026-04-16,nhap,dong_goi
PK-20262398,2026-04-16,xuat,dong_goi
PK-20262515,2026-04-16,nhap,dong_goi
PK-20263160,2026-04-16,nhap,hanh_chinh
PK-20263313,2026-04-16,xuat,son_dau_mau
PK-20263366,2026-04-16,xuat,hang_hoa
PK-20263592,2026-04-16,nhap,nguyen_lieu_chinh
PK-20263657,2026-04-16,xuat,vat_tu
PK-20264040,2026-04-16,xuat,son_dau_mau
PK-20264221,2026-04-16,xuat,dong_goi
PK-20264318,2026-04-16,xuat,vat_tu
PK-20264560,2026-04-16,xuat,thanh_pham
PK-20264618,2026-04-16,xuat,thanh_pham
PK-20265116,2026-04-16,nhap,hanh_chinh
PK-20265414,2026-04-16,xuat,dong_goi
PK-20265505,2026-04-16,xuat,thanh_pham
PK-20265535,2026-04-16,xuat,hanh_chinh
PK-20265815,2026-04-16,nhap,thanh_pham
PK-20265902,2026-04-16,xuat,vat_tu
PK-20266160,2026-04-16,nhap,son_dau_mau
PK-20266182,2026-04-16,nhap,nguyen_lieu_chinh
PK-20266326,2026-04-16,xuat,nguyen_lieu_chinh
PK-20266444,2026-04-16,xuat,thanh_pham
PK-20266463,2026-04-16,nhap,hanh_chinh
PK-20266953,2026-04-16,nhap,son_dau_mau
PK-20267029,2026-04-16,xuat,dong_goi
PK-20267133,2026-04-16,xuat,hanh_chinh
PK-20267159,2026-04-16,nhap,hang_hoa
PK-20267410,2026-04-16,nhap,dong_goi
PK-20267480,2026-04-16,xuat,nguyen_lieu_chinh
PK-20267560,2026-04-16,nhap,vat_tu
PK-20267772,2026-04-16,nhap,vat_tu
PK-20268029,2026-04-16,nhap,dong_goi
PK-20268127,2026-04-16,nhap,nguyen_lieu_chinh
PK-20268177,2026-04-16,xuat,vat_tu
PK-20268190,2026-04-16,nhap,hanh_chinh
PK-20268210,2026-04-16,nhap,thanh_pham
PK-20268347,2026-04-16,xuat,dong_goi
PK-20268472,2026-04-16,nhap,hang_hoa
PK-20260206,2026-04-17,xuat,hang_hoa
PK-20260403,2026-04-17,nhap,thanh_pham
PK-20260424,2026-04-17,nhap,dong_goi
PK-20260567,2026-04-17,xuat,thanh_pham
PK-20260576,2026-04-17,nhap,hanh_chinh
PK-20260903,2026-04-17,nhap,son_dau_mau
PK-20260946,2026-04-17,nhap,dong_goi
PK-20261287,2026-04-17,xuat,hang_hoa
PK-20261456,2026-04-17,nhap,vat_tu
PK-20261559,2026-04-17,xuat,hanh_chinh
PK-20261573,2026-04-17,nhap,nguyen_lieu_chinh
PK-20261708,2026-04-17,xuat,dong_goi
PK-20261995,2026-04-17,xuat,hang_hoa
PK-20261997,2026-04-17,nhap,hang_hoa
PK-20262182,2026-04-17,nhap,thanh_pham
PK-20262434,2026-04-17,nhap,nguyen_lieu_chinh
PK-20262651,2026-04-17,xuat,nguyen_lieu_chinh
PK-20262926,2026-04-17,xuat,nguyen_lieu_chinh
PK-20263124,2026-04-17,xuat,vat_tu
PK-20263151,2026-04-17,nhap,thanh_pham
PK-20263553,2026-04-17,xuat,dong_goi
PK-20263843,2026-04-17,xuat,hang_hoa
PK-20263971,2026-04-17,xuat,hang_hoa
PK-20263980,2026-04-17,xuat,vat_tu
PK-20263995,2026-04-17,nhap,vat_tu
PK-20264175,2026-04-17,nhap,nguyen_lieu_chinh
PK-20264234,2026-04-17,nhap,nguyen_lieu_chinh
PK-20264308,2026-04-17,nhap,hanh_chinh
PK-20264638,2026-04-17,nhap,nguyen_lieu_chinh
PK-20264766,2026-04-17,xuat,hang_hoa
PK-20264804,2026-04-17,nhap,nguyen_lieu_chinh
PK-20264849,2026-04-17,nhap,dong_goi
PK-20264890,2026-04-17,xuat,hanh_chinh
PK-20265112,2026-04-17,xuat,hanh_chinh
PK-20265209,2026-04-17,nhap,hang_hoa
PK-20265473,2026-04-17,nhap,nguyen_lieu_chinh
PK-20265908,2026-04-17,xuat,vat_tu
PK-20266152,2026-04-17,xuat,son_dau_mau
PK-20266415,2026-04-17,nhap,son_dau_mau
PK-20266445,2026-04-17,nhap,thanh_pham
PK-20266488,2026-04-17,nhap,hang_hoa
PK-20266642,2026-04-17,xuat,nguyen_lieu_chinh
PK-20266734,2026-04-17,nhap,son_dau_mau
PK-20266781,2026-04-17,nhap,hanh_chinh
PK-20266785,2026-04-17,xuat,thanh_pham
PK-20266845,2026-04-17,xuat,son_dau_mau
PK-20266857,2026-04-17,xuat,dong_goi
PK-20267469,2026-04-17,xuat,hanh_chinh
PK-20267495,2026-04-17,xuat,dong_goi
PK-20267571,2026-04-17,nhap,thanh_pham
PK-20267600,2026-04-17,xuat,dong_goi
PK-20267828,2026-04-17,xuat,nguyen_lieu_chinh
PK-20267862,2026-04-17,xuat,hanh_chinh
PK-20267912,2026-04-17,xuat,hanh_chinh
PK-20267944,2026-04-17,nhap,dong_goi
PK-20268019,2026-04-17,nhap,son_dau_mau
PK-20268301,2026-04-17,xuat,hanh_chinh
PK-20260132,2026-04-18,xuat,son_dau_mau
PK-20260379,2026-04-18,nhap,hang_hoa
PK-20260444,2026-04-18,xuat,hang_hoa
PK-20261071,2026-04-18,nhap,hang_hoa
PK-20261102,2026-04-18,xuat,dong_goi
PK-20261479,2026-04-18,nhap,nguyen_lieu_chinh
PK-20261552,2026-04-18,nhap,dong_goi
PK-20262052,2026-04-18,xuat,vat_tu
PK-20262105,2026-04-18,xuat,hang_hoa
PK-20262114,2026-04-18,xuat,son_dau_mau
PK-20262121,2026-04-18,xuat,nguyen_lieu_chinh
PK-20262138,2026-04-18,nhap,hanh_chinh
PK-20262214,2026-04-18,xuat,son_dau_mau
PK-20262649,2026-04-18,xuat,hanh_chinh
PK-20262739,2026-04-18,nhap,hanh_chinh
PK-20262770,2026-04-18,xuat,hanh_chinh
PK-20262832,2026-04-18,nhap,hang_hoa
PK-20263444,2026-04-18,xuat,vat_tu
PK-20263492,2026-04-18,xuat,hang_hoa
PK-20263791,2026-04-18,nhap,thanh_pham
PK-20263947,2026-04-18,xuat,thanh_pham
PK-20264077,2026-04-18,nhap,dong_goi
PK-20264708,2026-04-18,nhap,son_dau_mau
PK-20264884,2026-04-18,xuat,thanh_pham
PK-20265055,2026-04-18,nhap,hang_hoa
PK-20265268,2026-04-18,nhap,thanh_pham
PK-20265795,2026-04-18,xuat,son_dau_mau
PK-20265800,2026-04-18,xuat,vat_tu
PK-20265851,2026-04-18,nhap,hanh_chinh
PK-20266065,2026-04-18,nhap,vat_tu
PK-20266196,2026-04-18,xuat,thanh_pham
PK-20266844,2026-04-18,xuat,hang_hoa
PK-20267131,2026-04-18,xuat,hang_hoa
PK-20267142,2026-04-18,xuat,vat_tu
PK-20267254,2026-04-18,nhap,dong_goi
PK-20267490,2026-04-18,xuat,hang_hoa
PK-20267563,2026-04-18,nhap,thanh_pham
PK-20267576,2026-04-18,nhap,nguyen_lieu_chinh
PK-20267626,2026-04-18,nhap,son_dau_mau
PK-20267629,2026-04-18,nhap,dong_goi
PK-20268059,2026-04-18,xuat,thanh_pham
PK-20268337,2026-04-18,nhap,thanh_pham
PK-20268458,2026-04-18,xuat,thanh_pham
PK-20260055,2026-04-19,nhap,dong_goi
PK-20260284,2026-04-19,xuat,thanh_pham
PK-20260382,2026-04-19,nhap,son_dau_mau
PK-20260520,2026-04-19,xuat,thanh_pham
PK-20260959,2026-04-19,nhap,thanh_pham
PK-20260987,2026-04-19,xuat,hang_hoa
PK-20261126,2026-04-19,nhap,hang_hoa
PK-20261435,2026-04-19,nhap,vat_tu
PK-20261510,2026-04-19,xuat,thanh_pham
PK-20261775,2026-04-19,xuat,vat_tu
PK-20262049,2026-04-19,nhap,nguyen_lieu_chinh
PK-20262126,2026-04-19,xuat,hang_hoa
PK-20262208,2026-04-19,xuat,dong_goi
PK-20262281,2026-04-19,xuat,nguyen_lieu_chinh
PK-20262562,2026-04-19,xuat,dong_goi
PK-20263018,2026-04-19,xuat,vat_tu
PK-20263079,2026-04-19,nhap,vat_tu
PK-20263406,2026-04-19,xuat,dong_goi
PK-20263462,2026-04-19,nhap,hanh_chinh
PK-20263628,2026-04-19,nhap,vat_tu
PK-20263895,2026-04-19,nhap,thanh_pham
PK-20264384,2026-04-19,xuat,hanh_chinh
PK-20264416,2026-04-19,xuat,son_dau_mau
PK-20264603,2026-04-19,xuat,thanh_pham
PK-20264793,2026-04-19,nhap,hanh_chinh
PK-20265151,2026-04-19,xuat,vat_tu
PK-20265285,2026-04-19,xuat,thanh_pham
PK-20265392,2026-04-19,xuat,nguyen_lieu_chinh
PK-20265786,2026-04-19,xuat,son_dau_mau
PK-20265807,2026-04-19,nhap,hanh_chinh
PK-20265897,2026-04-19,xuat,nguyen_lieu_chinh
PK-20266371,2026-04-19,nhap,thanh_pham
PK-20266506,2026-04-19,xuat,thanh_pham
PK-20266635,2026-04-19,nhap,hanh_chinh
PK-20266714,2026-04-19,nhap,vat_tu
PK-20267014,2026-04-19,xuat,hang_hoa
PK-20267037,2026-04-19,xuat,thanh_pham
PK-20267119,2026-04-19,nhap,nguyen_lieu_chinh
PK-20267257,2026-04-19,nhap,hang_hoa
PK-20267757,2026-04-19,nhap,hanh_chinh
PK-20268267,2026-04-19,xuat,nguyen_lieu_chinh
PK-20268431,2026-04-19,xuat,hanh_chinh
PK-20260008,2026-04-20,nhap,hanh_chinh
PK-20260161,2026-04-20,xuat,hanh_chinh
PK-20260482,2026-04-20,nhap,nguyen_lieu_chinh
PK-20260611,2026-04-20,xuat,hanh_chinh
PK-20260685,2026-04-20,nhap,dong_goi
PK-20260862,2026-04-20,nhap,nguyen_lieu_chinh
PK-20260887,2026-04-20,nhap,vat_tu
PK-20261008,2026-04-20,xuat,hanh_chinh
PK-20261645,2026-04-20,nhap,dong_goi
PK-20261911,2026-04-20,xuat,hanh_chinh
PK-20262254,2026-04-20,nhap,hang_hoa
PK-20262269,2026-04-20,xuat,dong_goi
PK-20262617,2026-04-20,nhap,son_dau_mau
PK-20263122,2026-04-20,xuat,hanh_chinh
PK-20263156,2026-04-20,xuat,son_dau_mau
PK-20263311,2026-04-20,xuat,thanh_pham
PK-20263319,2026-04-20,nhap,hanh_chinh
PK-20263520,2026-04-20,xuat,son_dau_mau
PK-20263630,2026-04-20,nhap,son_dau_mau
PK-20263666,2026-04-20,xuat,nguyen_lieu_chinh
PK-20263680,2026-04-20,nhap,dong_goi
PK-20263888,2026-04-20,xuat,vat_tu
PK-20264145,2026-04-20,xuat,vat_tu
PK-20264228,2026-04-20,nhap,son_dau_mau
PK-20264272,2026-04-20,nhap,thanh_pham
PK-20264544,2026-04-20,nhap,dong_goi
PK-20264738,2026-04-20,nhap,nguyen_lieu_chinh
PK-20265133,2026-04-20,xuat,hang_hoa
PK-20265236,2026-04-20,xuat,son_dau_mau
PK-20265308,2026-04-20,xuat,vat_tu
PK-20265343,2026-04-20,nhap,vat_tu
PK-20265572,2026-04-20,nhap,hanh_chinh
PK-20265704,2026-04-20,nhap,nguyen_lieu_chinh
PK-20265873,2026-04-20,nhap,thanh_pham
PK-20266029,2026-04-20,nhap,hanh_chinh
PK-20266273,2026-04-20,nhap,nguyen_lieu_chinh
PK-20266399,2026-04-20,xuat,vat_tu
PK-20266948,2026-04-20,xuat,nguyen_lieu_chinh
PK-20267111,2026-04-20,xuat,hang_hoa
PK-20267150,2026-04-20,nhap,vat_tu
PK-20267230,2026-04-20,nhap,nguyen_lieu_chinh
PK-20267523,2026-04-20,nhap,son_dau_mau
PK-20267593,2026-04-20,xuat,hanh_chinh
PK-20267639,2026-04-20,xuat,hanh_chinh
PK-20267653,2026-04-20,nhap,thanh_pham
PK-20267902,2026-04-20,nhap,hanh_chinh
PK-20267921,2026-04-20,xuat,hang_hoa
PK-20268073,2026-04-20,xuat,hang_hoa
PK-20268147,2026-04-20,nhap,hang_hoa
PK-20268299,2026-04-20,nhap,vat_tu
PK-20268311,2026-04-20,nhap,thanh_pham
PK-20268491,2026-04-20,nhap,vat_tu
PK-20260200,2026-04-21,xuat,hang_hoa
PK-20260680,2026-04-21,nhap,nguyen_lieu_chinh
PK-20260879,2026-04-21,xuat,vat_tu
PK-20260939,2026-04-21,xuat,son_dau_mau
PK-20261455,2026-04-21,xuat,son_dau_mau
PK-20261500,2026-04-21,nhap,hanh_chinh
PK-20261610,2026-04-21,xuat,vat_tu
PK-20261707,2026-04-21,nhap,dong_goi
PK-20261819,2026-04-21,nhap,nguyen_lieu_chinh
PK-20261860,2026-04-21,xuat,hang_hoa
PK-20261891,2026-04-21,nhap,son_dau_mau
PK-20262305,2026-04-21,nhap,hanh_chinh
PK-20262313,2026-04-21,xuat,dong_goi
PK-20262347,2026-04-21,nhap,thanh_pham
PK-20262422,2026-04-21,nhap,thanh_pham
PK-20262432,2026-04-21,nhap,hang_hoa
PK-20262446,2026-04-21,xuat,hanh_chinh
PK-20262954,2026-04-21,xuat,hang_hoa
PK-20263032,2026-04-21,xuat,hang_hoa
PK-20263150,2026-04-21,nhap,son_dau_mau
PK-20263324,2026-04-21,xuat,thanh_pham
PK-20263508,2026-04-21,nhap,nguyen_lieu_chinh
PK-20263757,2026-04-21,xuat,son_dau_mau
PK-20263967,2026-04-21,nhap,nguyen_lieu_chinh
PK-20263968,2026-04-21,nhap,dong_goi
PK-20264183,2026-04-21,xuat,dong_goi
PK-20264395,2026-04-21,xuat,hang_hoa
PK-20264460,2026-04-21,xuat,son_dau_mau
PK-20264762,2026-04-21,nhap,nguyen_lieu_chinh
PK-20265215,2026-04-21,xuat,hang_hoa
PK-20265404,2026-04-21,xuat,vat_tu
PK-20265503,2026-04-21,xuat,hanh_chinh
PK-20265555,2026-04-21,nhap,hanh_chinh
PK-20265764,2026-04-21,nhap,vat_tu
PK-20266239,2026-04-21,nhap,vat_tu
PK-20266257,2026-04-21,nhap,dong_goi
PK-20266365,2026-04-21,nhap,hanh_chinh
PK-20266725,2026-04-21,xuat,hanh_chinh
PK-20266902,2026-04-21,nhap,thanh_pham
PK-20266969,2026-04-21,nhap,dong_goi
PK-20267079,2026-04-21,nhap,nguyen_lieu_chinh
PK-20267118,2026-04-21,xuat,thanh_pham
PK-20267396,2026-04-21,nhap,hang_hoa
PK-20267479,2026-04-21,nhap,vat_tu
PK-20267597,2026-04-21,xuat,vat_tu
PK-20267638,2026-04-21,xuat,vat_tu
PK-20267775,2026-04-21,nhap,vat_tu
PK-20267958,2026-04-21,nhap,son_dau_mau
PK-20268158,2026-04-21,nhap,hang_hoa
PK-20268221,2026-04-21,xuat,vat_tu
PK-20268292,2026-04-21,xuat,thanh_pham
PK-20268459,2026-04-21,nhap,dong_goi
PK-20268488,2026-04-21,nhap,nguyen_lieu_chinh
PK-20260156,2026-04-22,nhap,vat_tu
PK-20260332,2026-04-22,nhap,vat_tu
PK-20260375,2026-04-22,nhap,thanh_pham
PK-20260556,2026-04-22,xuat,hanh_chinh
PK-20260605,2026-04-22,xuat,dong_goi
PK-20260647,2026-04-22,nhap,son_dau_mau
PK-20260727,2026-04-22,xuat,hang_hoa
PK-20260785,2026-04-22,nhap,hang_hoa
PK-20260886,2026-04-22,xuat,dong_goi
PK-20261063,2026-04-22,nhap,hanh_chinh
PK-20261166,2026-04-22,nhap,vat_tu
PK-20261262,2026-04-22,xuat,thanh_pham
PK-20261867,2026-04-22,xuat,hang_hoa
PK-20261872,2026-04-22,nhap,dong_goi
PK-20261942,2026-04-22,nhap,nguyen_lieu_chinh
PK-20262073,2026-04-22,nhap,vat_tu
PK-20262203,2026-04-22,nhap,vat_tu
PK-20262253,2026-04-22,xuat,hanh_chinh
PK-20262328,2026-04-22,nhap,hanh_chinh
PK-20262821,2026-04-22,xuat,son_dau_mau
PK-20262933,2026-04-22,xuat,hang_hoa
PK-20263358,2026-04-22,nhap,vat_tu
PK-20263495,2026-04-22,xuat,vat_tu
PK-20263624,2026-04-22,xuat,hanh_chinh
PK-20263694,2026-04-22,xuat,thanh_pham
PK-20263816,2026-04-22,xuat,dong_goi
PK-20264080,2026-04-22,nhap,thanh_pham
PK-20264132,2026-04-22,xuat,vat_tu
PK-20264137,2026-04-22,nhap,dong_goi
PK-20264158,2026-04-22,nhap,nguyen_lieu_chinh
PK-20264229,2026-04-22,xuat,son_dau_mau
PK-20264279,2026-04-22,xuat,dong_goi
PK-20264542,2026-04-22,xuat,hang_hoa
PK-20264666,2026-04-22,xuat,hang_hoa
PK-20265154,2026-04-22,nhap,nguyen_lieu_chinh
PK-20265203,2026-04-22,nhap,hang_hoa
PK-20265446,2026-04-22,nhap,dong_goi
PK-20266122,2026-04-22,xuat,dong_goi
PK-20266213,2026-04-22,nhap,dong_goi
PK-20266419,2026-04-22,nhap,vat_tu
PK-20266592,2026-04-22,xuat,hang_hoa
PK-20266765,2026-04-22,xuat,dong_goi
PK-20268091,2026-04-22,nhap,vat_tu
PK-20268149,2026-04-22,xuat,hanh_chinh
PK-20268168,2026-04-22,nhap,thanh_pham
PK-20268256,2026-04-22,nhap,hang_hoa
PK-20268461,2026-04-22,nhap,hanh_chinh
PK-20268483,2026-04-22,nhap,hang_hoa
PK-20260470,2026-04-23,nhap,hanh_chinh
PK-20260550,2026-04-23,xuat,dong_goi
PK-20260652,2026-04-23,nhap,hang_hoa
PK-20260928,2026-04-23,xuat,thanh_pham
PK-20261247,2026-04-23,nhap,thanh_pham
PK-20261322,2026-04-23,xuat,nguyen_lieu_chinh
PK-20261461,2026-04-23,nhap,dong_goi
PK-20261497,2026-04-23,nhap,hang_hoa
PK-20261767,2026-04-23,nhap,nguyen_lieu_chinh
PK-20262134,2026-04-23,xuat,hang_hoa
PK-20262165,2026-04-23,xuat,hanh_chinh
PK-20262170,2026-04-23,xuat,son_dau_mau
PK-20262266,2026-04-23,nhap,hanh_chinh
PK-20262542,2026-04-23,xuat,vat_tu
PK-20262641,2026-04-23,xuat,hang_hoa
PK-20263498,2026-04-23,xuat,hang_hoa
PK-20263501,2026-04-23,xuat,hang_hoa
PK-20263617,2026-04-23,nhap,thanh_pham
PK-20263668,2026-04-23,xuat,nguyen_lieu_chinh
PK-20263905,2026-04-23,nhap,hanh_chinh
PK-20263977,2026-04-23,nhap,hang_hoa
PK-20264150,2026-04-23,nhap,vat_tu
PK-20264447,2026-04-23,xuat,nguyen_lieu_chinh
PK-20264547,2026-04-23,nhap,hang_hoa
PK-20264556,2026-04-23,xuat,vat_tu
PK-20264597,2026-04-23,nhap,nguyen_lieu_chinh
PK-20264901,2026-04-23,xuat,hang_hoa
PK-20264962,2026-04-23,xuat,hang_hoa
PK-20265233,2026-04-23,nhap,dong_goi
PK-20265375,2026-04-23,xuat,hanh_chinh
PK-20265728,2026-04-23,nhap,thanh_pham
PK-20266039,2026-04-23,nhap,hang_hoa
PK-20266090,2026-04-23,nhap,hang_hoa
PK-20266094,2026-04-23,nhap,dong_goi
PK-20266247,2026-04-23,nhap,son_dau_mau
PK-20266529,2026-04-23,nhap,vat_tu
PK-20266589,2026-04-23,xuat,dong_goi
PK-20267470,2026-04-23,nhap,nguyen_lieu_chinh
PK-20267592,2026-04-23,nhap,nguyen_lieu_chinh
PK-20267756,2026-04-23,nhap,son_dau_mau
PK-20267797,2026-04-23,xuat,hang_hoa
PK-20268055,2026-04-23,nhap,hanh_chinh
PK-20268122,2026-04-23,nhap,hang_hoa
PK-20268330,2026-04-23,xuat,hanh_chinh
PK-20260519,2026-04-24,xuat,vat_tu
PK-20260619,2026-04-24,nhap,vat_tu
PK-20260794,2026-04-24,nhap,dong_goi
PK-20260808,2026-04-24,xuat,nguyen_lieu_chinh
PK-20260829,2026-04-24,nhap,vat_tu
PK-20260988,2026-04-24,nhap,nguyen_lieu_chinh
PK-20261007,2026-04-24,nhap,hanh_chinh
PK-20261432,2026-04-24,xuat,dong_goi
PK-20261778,2026-04-24,nhap,son_dau_mau
PK-20262136,2026-04-24,xuat,hanh_chinh
PK-20262247,2026-04-24,nhap,thanh_pham
PK-20262449,2026-04-24,xuat,vat_tu
PK-20262546,2026-04-24,xuat,vat_tu
PK-20262597,2026-04-24,xuat,vat_tu
PK-20262633,2026-04-24,nhap,son_dau_mau
PK-20262959,2026-04-24,xuat,nguyen_lieu_chinh
PK-20263002,2026-04-24,nhap,hang_hoa
PK-20263337,2026-04-24,xuat,hanh_chinh
PK-20263363,2026-04-24,nhap,dong_goi
PK-20263637,2026-04-24,nhap,hanh_chinh
PK-20263675,2026-04-24,xuat,thanh_pham
PK-20263679,2026-04-24,nhap,hang_hoa
PK-20263817,2026-04-24,nhap,vat_tu
PK-20264015,2026-04-24,nhap,dong_goi
PK-20264131,2026-04-24,nhap,hanh_chinh
PK-20264167,2026-04-24,xuat,vat_tu
PK-20264454,2026-04-24,nhap,son_dau_mau
PK-20264588,2026-04-24,xuat,son_dau_mau
PK-20264751,2026-04-24,xuat,son_dau_mau
PK-20264998,2026-04-24,nhap,dong_goi
PK-20265026,2026-04-24,xuat,nguyen_lieu_chinh
PK-20265206,2026-04-24,nhap,thanh_pham
PK-20265249,2026-04-24,nhap,hanh_chinh
PK-20265274,2026-04-24,nhap,nguyen_lieu_chinh
PK-20265334,2026-04-24,xuat,vat_tu
PK-20265589,2026-04-24,nhap,son_dau_mau
PK-20265955,2026-04-24,xuat,thanh_pham
PK-20265985,2026-04-24,xuat,thanh_pham
PK-20266052,2026-04-24,xuat,hanh_chinh
PK-20266159,2026-04-24,nhap,hanh_chinh
PK-20266313,2026-04-24,nhap,thanh_pham
PK-20266663,2026-04-24,xuat,son_dau_mau
PK-20266685,2026-04-24,xuat,son_dau_mau
PK-20266813,2026-04-24,xuat,hang_hoa
PK-20266889,2026-04-24,nhap,thanh_pham
PK-20266944,2026-04-24,nhap,son_dau_mau
PK-20267180,2026-04-24,xuat,dong_goi
PK-20267379,2026-04-24,xuat,hanh_chinh
PK-20267420,2026-04-24,xuat,vat_tu
PK-20267461,2026-04-24,nhap,hanh_chinh
PK-20267664,2026-04-24,xuat,dong_goi
PK-20267716,2026-04-24,nhap,dong_goi
PK-20268074,2026-04-24,nhap,dong_goi
PK-20268143,2026-04-24,nhap,vat_tu
PK-20268404,2026-04-24,xuat,thanh_pham
PK-20268438,2026-04-24,xuat,vat_tu
PK-20260114,2026-04-25,xuat,dong_goi
PK-20260238,2026-04-25,nhap,son_dau_mau
PK-20260312,2026-04-25,nhap,son_dau_mau
PK-20260423,2026-04-25,xuat,son_dau_mau
PK-20260681,2026-04-25,nhap,nguyen_lieu_chinh
PK-20260854,2026-04-25,nhap,thanh_pham
PK-20260984,2026-04-25,xuat,dong_goi
PK-20261087,2026-04-25,nhap,dong_goi
PK-20261248,2026-04-25,nhap,son_dau_mau
PK-20261294,2026-04-25,xuat,vat_tu
PK-20261317,2026-04-25,xuat,thanh_pham
PK-20261583,2026-04-25,nhap,nguyen_lieu_chinh
PK-20261810,2026-04-25,nhap,hang_hoa
PK-20261871,2026-04-25,xuat,vat_tu
PK-20262040,2026-04-25,xuat,hang_hoa
PK-20262570,2026-04-25,nhap,hang_hoa
PK-20262746,2026-04-25,nhap,nguyen_lieu_chinh
PK-20263023,2026-04-25,nhap,nguyen_lieu_chinh
PK-20263026,2026-04-25,xuat,hang_hoa
PK-20263118,2026-04-25,xuat,hanh_chinh
PK-20263381,2026-04-25,xuat,thanh_pham
PK-20263389,2026-04-25,xuat,hanh_chinh
PK-20263447,2026-04-25,xuat,thanh_pham
PK-20263531,2026-04-25,nhap,hanh_chinh
PK-20263575,2026-04-25,nhap,nguyen_lieu_chinh
PK-20263654,2026-04-25,nhap,thanh_pham
