order_code,factory_name,workshop_name,product_name,qty_target
LSX-TPC-2475,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,300
LSX-TPC-2476,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn làm việc thông minh ATLA,300
LSX-TPC-2477,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Khay gỗ đựng trà bánh đa năng KHG,100
LSX-TPB-2478,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,100
LSX-TPB-2479,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn họp lớn văn phòng BHP,300
LSX-TPC-2480,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn ăn gỗ sồi Mỹ ACVD,100
LSX-TPB-2481,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-2482,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế bập bênh thư giãn GBB,300
LSX-TPB-2483,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đèn đứng đọc sách vintage DDS,200
LSX-TPB-2484,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,100
LSX-TPB-2485,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn console trang trí BCN,500
LSX-TPC-2486,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ rượu âm tường gỗ mun TRA,200
LSX-TPA-2487,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPA-2488,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,100
LSX-TPC-2489,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPB-2490,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPB-2491,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn học sinh chống gù BHS,500
LSX-TPA-2492,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tranh canvas treo phòng khách TCV,200
LSX-TPA-2493,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,300
LSX-TPB-2494,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,300
LSX-TPA-2495,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,100
LSX-TPB-2496,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,200
LSX-TPC-2497,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPA-2498,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPA-2499,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPC-2500,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-2501,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-2502,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,500
LSX-TPB-2503,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,300
LSX-TPB-2504,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ treo tường lục giác gỗ KTG,500
LSX-TPA-2505,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,200
LSX-TPB-2506,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế bập bênh thư giãn GBB,500
LSX-TPA-2507,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,300
LSX-TPB-2508,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,200
LSX-TPB-2509,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn học sinh chống gù BHS,200
LSX-TPA-2510,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,300
LSX-TPC-2511,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,500
LSX-TPB-2512,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế bar chân sắt đệm gỗ GBR,200
LSX-TPA-2513,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,100
LSX-TPC-2514,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tranh canvas treo phòng khách TCV,500
LSX-TPC-2515,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPC-2516,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,500
LSX-TPC-2517,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ cắm hoa decor phòng khách KCH,100
LSX-TPC-2518,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Hộp đựng khăn giấy gỗ óc chó HAK,100
LSX-TPB-2519,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa băng da bò thật Luxury SFB,500
LSX-TPC-2520,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPB-2521,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-2522,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPC-2523,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế làm việc công thái học GLV,500
LSX-TPA-2524,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPA-2525,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPA-2526,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Khay gỗ đựng trà bánh đa năng KHG,100
LSX-TPB-2527,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,300
LSX-TPB-2528,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn họp lớn văn phòng BHP,100
LSX-TPB-2529,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,100
LSX-TPB-2530,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,200
LSX-TPA-2531,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,300
LSX-TPB-2532,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa tình yêu da bóng SFY,100
LSX-TPB-2533,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế xoay văn phòng có tựa GXV,100
LSX-TPA-2534,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn học sinh chống gù BHS,500
LSX-TPA-2535,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPB-2536,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn học sinh chống gù BHS,100
LSX-TPA-2537,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,300
LSX-TPC-2538,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,500
LSX-TPB-2539,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,500
LSX-TPB-2540,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn họp lớn văn phòng BHP,100
LSX-TPB-2541,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn học sinh chống gù BHS,300
LSX-TPA-2542,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPC-2543,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa băng da bò thật Luxury SFB,200
LSX-TPB-2544,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế làm việc công thái học GLV,100
LSX-TPA-2545,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế làm việc công thái học GLV,300
LSX-TPB-2546,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ giày thông minh 3 tầng TG,300
LSX-TPB-2547,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,200
LSX-TPB-2548,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tranh canvas treo phòng khách TCV,100
LSX-TPA-2549,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,300
LSX-TPC-2550,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Khay gỗ đựng trà bánh đa năng KHG,300
LSX-TPB-2551,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPB-2552,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPB-2553,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa tình yêu da bóng SFY,500
LSX-TPB-2554,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,300
LSX-TPA-2555,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tranh canvas treo phòng khách TCV,300
LSX-TPC-2556,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,500
LSX-TPA-2557,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPC-2558,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn học sinh chống gù BHS,300
LSX-TPB-2559,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,500
LSX-TPA-2560,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn console trang trí BCN,200
LSX-TPA-2561,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế băng dài phòng chờ GBD,200
LSX-TPB-2562,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,100
LSX-TPB-2563,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn họp lớn văn phòng BHP,300
LSX-TPC-2564,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,100
LSX-TPA-2565,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,300
LSX-TPA-2566,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,200
LSX-TPB-2567,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPC-2568,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,500
LSX-TPB-2569,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,100
LSX-TPB-2570,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,100
LSX-TPB-2571,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Hộp đựng khăn giấy gỗ óc chó HAK,500
LSX-TPA-2572,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,500
LSX-TPC-2573,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,100
LSX-TPC-2574,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ trang trí khung sắt đợt gỗ KTT,300
LSX-TPA-2575,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,200
LSX-TPA-2576,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,500
LSX-TPC-2577,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Khay gỗ đựng trà bánh đa năng KHG,100
LSX-TPB-2578,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPA-2579,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPB-2580,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,100
LSX-TPC-2581,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,300
LSX-TPB-2582,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,500
LSX-TPA-2583,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,100
LSX-TPB-2584,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa tình yêu da bóng SFY,500
LSX-TPC-2585,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn trà sồi chân sắt FOLD,100
LSX-TPC-2586,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ bếp gỗ công nghiệp cao cấp TBP,200
LSX-TPB-2587,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn học sinh chống gù BHS,100
LSX-TPA-2588,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn console trang trí BCN,100
LSX-TPC-2589,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,500
LSX-TPA-2590,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,100
LSX-TPB-2591,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,300
LSX-TPB-2592,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa góc nỉ Cozy L-Shape SFG,500
LSX-TPC-2593,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa giường thông minh gấp gọn SFG,200
LSX-TPC-2594,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,500
LSX-TPC-2595,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa tình yêu da bóng SFY,200
LSX-TPA-2596,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế xoay văn phòng có tựa GXV,100
LSX-TPA-2597,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,300
LSX-TPB-2598,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,500
LSX-TPC-2599,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,500
LSX-TPB-2600,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPA-2601,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPC-2602,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,300
LSX-TPC-2603,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,500
LSX-TPC-2604,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Giá treo quần áo chữ A GTR,200
LSX-TPB-2605,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Khay gỗ đựng trà bánh đa năng KHG,300
LSX-TPA-2606,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế làm việc công thái học GLV,200
LSX-TPA-2607,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế băng dài phòng chờ GBD,300
LSX-TPB-2608,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế băng dài phòng chờ GBD,500
LSX-TPA-2609,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Gương soi toàn thân viền gỗ GST,200
LSX-TPC-2610,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPB-2611,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPA-2612,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,100
LSX-TPC-2613,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,500
LSX-TPA-2614,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPC-2615,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,200
LSX-TPC-2616,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPB-2617,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,100
LSX-TPC-2618,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Gương soi toàn thân viền gỗ GST,100
LSX-TPC-2619,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,300
LSX-TPA-2620,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPA-2621,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Giá treo quần áo chữ A GTR,200
LSX-TPB-2622,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn cafe gỗ thông pallet BCF,300
LSX-TPC-2623,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,100
LSX-TPB-2624,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-2625,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn làm việc thông minh ATLA,500
LSX-TPB-2626,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,100
LSX-TPA-2627,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,200
LSX-TPC-2628,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,300
LSX-TPA-2629,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế xoay văn phòng có tựa GXV,200
LSX-TPC-2630,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,500
LSX-TPC-2631,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn trà sồi chân sắt FOLD,100
LSX-TPC-2632,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,200
LSX-TPB-2633,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa bench đệm giả da SFB,100
LSX-TPB-2634,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,200
LSX-TPA-2635,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPB-2636,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn trà sồi chân sắt FOLD,200
LSX-TPA-2637,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế ăn Windsor cổ điển GWD,100
LSX-TPB-2638,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn làm việc thông minh ATLA,300
LSX-TPC-2639,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,500
LSX-TPC-2640,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ tivi phòng khách sồi KTV,100
LSX-TPB-2641,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế bập bênh thư giãn GBB,200
LSX-TPC-2642,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,500
LSX-TPC-2643,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn họp lớn văn phòng BHP,100
LSX-TPC-2644,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn làm việc thông minh ATLA,100
LSX-TPB-2645,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bập bênh thư giãn GBB,200
LSX-TPB-2646,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,500
LSX-TPB-2647,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế tựa lưng cong Luxury GLC,300
LSX-TPB-2648,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPC-2649,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế xoay văn phòng có tựa GXV,500
LSX-TPA-2650,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPC-2651,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ cắm hoa decor phòng khách KCH,100
LSX-TPC-2652,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế bập bênh thư giãn GBB,300
LSX-TPC-2653,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,100
LSX-TPA-2654,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,100
LSX-TPA-2655,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,100
LSX-TPA-2656,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ tivi phòng khách sồi KTV,100
LSX-TPA-2657,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPB-2658,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn trà Nhật bệt gỗ xoan BTN,100
LSX-TPB-2659,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,100
LSX-TPB-2660,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,300
LSX-TPC-2661,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn trà sồi chân sắt FOLD,100
LSX-TPC-2662,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,200
LSX-TPB-2663,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,500
LSX-TPA-2664,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,100
LSX-TPC-2665,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,200
LSX-TPA-2666,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế tựa lưng cong Luxury GLC,100
LSX-TPA-2667,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn làm việc thông minh ATLA,500
LSX-TPB-2668,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn làm việc thông minh ATLA,100
LSX-TPC-2669,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,300
LSX-TPB-2670,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,300
LSX-TPC-2671,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn tròn xoay Mộc Gia,500
LSX-TPA-2672,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,500
LSX-TPB-2673,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,300
