log_id,order_code,date,stage_name,qty_actual,defect_qty,hours_run
LOG-007827,LSX-TPC-2379,2026-04-11,Cắt phôi B,286,2,6.8
LOG-007856,LSX-TPB-2384,2026-04-11,Cắt phôi A,196,0,6.6
LOG-007910,LSX-TPC-2393,2026-04-11,Sơn B,190,1,6.8
LOG-007975,LSX-TPC-2404,2026-04-11,Sơn phủ A,197,3,7.9
LOG-007989,LSX-TPB-2407,2026-04-11,Chà nhám B,488,5,9.3
LOG-008019,LSX-TPC-2412,2026-04-11,Đóng gói C,293,8,7.5
LOG-008032,LSX-TPB-2415,2026-04-11,Lắp ráp C,307,1,8.9
LOG-008056,LSX-TPC-2419,2026-04-11,Sơn lót A,95,1,6.6
LOG-008060,LSX-TPC-2420,2026-04-11,Lắp ráp C,101,1,6.2
LOG-008069,LSX-TPB-2422,2026-04-11,Cắt phôi C,489,10,9.2
LOG-008074,LSX-TPC-2423,2026-04-11,Cắt phôi A,203,3,8.3
LOG-008106,LSX-TPC-2428,2026-04-11,Sơn phủ A,484,4,7.2
LOG-008128,LSX-TPC-2432,2026-04-11,Lắp ráp B,95,0,6.5
LOG-008149,LSX-TPA-2436,2026-04-11,Lắp ráp C,500,12,9.4
LOG-008161,LSX-TPC-2438,2026-04-11,Lắp ráp A,198,4,7.6
LOG-008170,LSX-TPB-2439,2026-04-11,Đóng gói B,205,2,8.9
LOG-008200,LSX-TPC-2445,2026-04-11,Chà nhám B,489,1,6.4
LOG-008216,LSX-TPB-2448,2026-04-11,Chà nhám B,519,15,8.4
LOG-008259,LSX-TPC-2455,2026-04-11,Đóng gói B,516,2,8.9
LOG-008267,LSX-TPA-2457,2026-04-11,Lắp ráp C,193,2,9.6
LOG-008285,LSX-TPC-2460,2026-04-11,Lắp ráp B,313,0,7.5
LOG-008291,LSX-TPC-2461,2026-04-11,Lắp ráp B,202,0,7.8
LOG-008313,LSX-TPC-2465,2026-04-11,Lắp ráp C,206,1,8.7
LOG-008395,LSX-TPC-2480,2026-04-11,Chà nhám B,103,2,7.7
LOG-008416,LSX-TPB-2483,2026-04-11,Sơn phủ A,200,3,6.6
LOG-008428,LSX-TPB-2485,2026-04-11,Sơn phủ A,495,10,7.6
LOG-008436,LSX-TPA-2487,2026-04-11,Cắt phôi B,95,0,6.9
LOG-008450,LSX-TPC-2489,2026-04-11,Sơn lót C,96,1,7.3
LOG-008453,LSX-TPB-2490,2026-04-11,Cắt phôi C,97,2,8.8
LOG-008479,LSX-TPB-2494,2026-04-11,Lắp phụ kiện B,309,9,7.3
LOG-008490,LSX-TPB-2496,2026-04-11,Lắp phụ kiện B,200,5,9.9
LOG-008515,LSX-TPA-2501,2026-04-11,Cắt phôi B,486,8,9.6
LOG-008523,LSX-TPA-2502,2026-04-11,Sơn lót C,490,7,8.3
LOG-008559,LSX-TPB-2508,2026-04-11,Sơn phủ A,202,4,6.6
LOG-008640,LSX-TPA-2522,2026-04-11,Sơn phủ A,313,0,7.6
LOG-008683,LSX-TPB-2530,2026-04-11,Lắp ráp B,191,5,9.4
LOG-008688,LSX-TPA-2531,2026-04-11,Lắp ráp C,305,4,6.4
LOG-008726,LSX-TPA-2537,2026-04-11,Đóng gói B,312,8,6.9
LOG-008734,LSX-TPB-2539,2026-04-11,Lắp ráp C,519,7,8.5
LOG-008764,LSX-TPB-2544,2026-04-11,Lắp phụ kiện B,95,2,8.5
LOG-008793,LSX-TPA-2549,2026-04-11,Đóng gói C,303,6,9.5
LOG-008804,LSX-TPB-2551,2026-04-11,Đóng gói C,311,6,8.2
LOG-008833,LSX-TPA-2557,2026-04-11,Cắt phôi A,305,1,8.4
LOG-008845,LSX-TPB-2559,2026-04-11,Cắt phôi C,501,5,6.5
LOG-008916,LSX-TPB-2571,2026-04-11,Lắp ráp B,489,13,9.8
LOG-008936,LSX-TPC-2574,2026-04-11,Đóng gói A,302,6,9.0
LOG-008945,LSX-TPA-2576,2026-04-11,Lắp ráp B,518,9,8.4
LOG-008992,LSX-TPB-2584,2026-04-11,Lắp ráp B,519,15,8.9
LOG-009000,LSX-TPC-2585,2026-04-11,Lắp phụ kiện B,103,0,6.9
LOG-009018,LSX-TPA-2588,2026-04-11,Sơn phủ A,101,0,8.5
LOG-009059,LSX-TPC-2595,2026-04-11,Đóng gói C,201,2,9.6
LOG-009077,LSX-TPB-2598,2026-04-11,Đóng gói A,498,14,8.3
LOG-009098,LSX-TPC-2602,2026-04-11,Sơn phủ C,287,0,6.7
LOG-009126,LSX-TPA-2607,2026-04-11,Sơn lót A,309,1,7.1
LOG-009133,LSX-TPB-2608,2026-04-11,Sơn phủ A,524,4,9.5
LOG-009145,LSX-TPC-2610,2026-04-11,Lắp phụ kiện B,193,1,8.5
LOG-009152,LSX-TPB-2611,2026-04-11,Đóng gói A,194,0,6.3
LOG-009170,LSX-TPA-2614,2026-04-11,Đóng gói A,99,0,6.4
LOG-009184,LSX-TPB-2617,2026-04-11,Chà nhám B,99,0,6.7
LOG-009232,LSX-TPB-2626,2026-04-11,Lắp ráp C,103,0,6.6
LOG-009243,LSX-TPC-2628,2026-04-11,Chà nhám B,298,6,7.0
LOG-009264,LSX-TPC-2631,2026-04-11,Đóng gói B,99,0,7.6
LOG-009277,LSX-TPB-2634,2026-04-11,Cắt phôi B,191,5,9.8
LOG-009287,LSX-TPA-2635,2026-04-11,Lắp phụ kiện B,202,0,8.4
LOG-009305,LSX-TPB-2638,2026-04-11,Đóng gói A,297,1,6.6
LOG-009309,LSX-TPC-2639,2026-04-11,Sơn B,490,2,7.7
LOG-009347,LSX-TPB-2646,2026-04-11,Chà nhám A,480,5,9.2
LOG-009356,LSX-TPB-2647,2026-04-11,Đóng gói C,287,1,7.0
LOG-009388,LSX-TPC-2653,2026-04-11,Lắp ráp C,103,2,8.6
LOG-009403,LSX-TPA-2655,2026-04-11,Đóng gói B,97,1,8.0
LOG-009433,LSX-TPC-2661,2026-04-11,Chà nhám B,102,2,9.7
LOG-009444,LSX-TPB-2663,2026-04-11,Cắt phôi B,477,11,7.9
LOG-009468,LSX-TPA-2667,2026-04-11,Lắp ráp C,475,1,8.1
LOG-009476,LSX-TPB-2668,2026-04-11,Đóng gói C,96,1,8.2
LOG-009557,LSX-TPB-2683,2026-04-11,Sơn phủ C,302,6,6.7
LOG-009614,LSX-TPA-2693,2026-04-11,Đóng gói C,481,5,7.8
LOG-009633,LSX-TPA-2697,2026-04-11,Sơn lót C,504,13,7.3
LOG-009647,LSX-TPB-2700,2026-04-11,Cắt phôi B,193,4,9.3
LOG-009685,LSX-TPB-2706,2026-04-11,Sơn phủ C,312,4,6.0
LOG-009696,LSX-TPA-2708,2026-04-11,Đóng gói C,205,5,7.5
LOG-009707,LSX-TPC-2710,2026-04-11,Đóng gói C,204,4,6.9
LOG-009717,LSX-TPB-2712,2026-04-11,Sơn phủ C,194,1,7.7
LOG-009728,LSX-TPB-2714,2026-04-11,Sơn lót A,295,3,7.1
LOG-009747,LSX-TPA-2717,2026-04-11,Đóng gói A,499,1,8.5
LOG-009748,LSX-TPB-2718,2026-04-11,Cắt phôi A,195,4,9.6
LOG-009764,LSX-TPB-2720,2026-04-11,Đóng gói A,99,2,9.0
LOG-009827,LSX-TPC-2731,2026-04-11,Đóng gói A,95,0,9.2
LOG-009836,LSX-TPB-2733,2026-04-11,Lắp ráp A,192,3,7.8
LOG-009851,LSX-TPC-2736,2026-04-11,Cắt phôi B,208,4,9.0
LOG-009910,LSX-TPA-2746,2026-04-11,Lắp ráp B,101,1,8.0
LOG-007271,LSX-TPA-2280,2026-04-12,Chà nhám A,288,6,9.4
LOG-007294,LSX-TPA-2284,2026-04-12,Cắt phôi B,483,7,6.7
LOG-007449,LSX-TPA-2311,2026-04-12,Sơn lót C,103,2,7.0
LOG-007454,LSX-TPC-2312,2026-04-12,Lắp ráp A,205,2,7.7
LOG-007482,LSX-TPC-2317,2026-04-12,Chà nhám A,497,8,9.7
LOG-007497,LSX-TPA-2319,2026-04-12,Đóng gói B,101,1,9.9
LOG-007528,LSX-TPC-2325,2026-04-12,Đóng gói C,482,6,6.6
LOG-007592,LSX-TPA-2337,2026-04-12,Chà nhám B,204,0,6.4
LOG-007607,LSX-TPB-2340,2026-04-12,Cắt phôi B,98,0,9.6
LOG-007657,LSX-TPC-2348,2026-04-12,Sơn lót C,102,0,7.0
LOG-007684,LSX-TPC-2353,2026-04-12,Lắp ráp A,503,5,9.2
LOG-007705,LSX-TPC-2356,2026-04-12,Đóng gói B,103,1,8.5
LOG-007726,LSX-TPC-2360,2026-04-12,Sơn lót A,495,7,6.7
LOG-007747,LSX-TPC-2364,2026-04-12,Lắp ráp A,206,3,7.9
LOG-007806,LSX-TPA-2375,2026-04-12,Sơn lót C,95,2,9.6
LOG-007849,LSX-TPB-2382,2026-04-12,Sơn phủ A,97,1,8.5
LOG-007882,LSX-TPC-2388,2026-04-12,Sơn B,196,4,7.6
LOG-007889,LSX-TPB-2389,2026-04-12,Đóng gói C,206,4,7.3
LOG-007953,LSX-TPB-2401,2026-04-12,Cắt phôi A,485,0,8.2
LOG-007978,LSX-TPB-2405,2026-04-12,Lắp ráp C,285,4,6.7
LOG-008026,LSX-TPC-2414,2026-04-12,Chà nhám A,98,1,7.9
LOG-008086,LSX-TPB-2425,2026-04-12,Cắt phôi B,301,2,8.6
LOG-008093,LSX-TPC-2426,2026-04-12,Lắp ráp C,200,1,7.2
LOG-008142,LSX-TPC-2434,2026-04-12,Đóng gói C,311,5,8.2
LOG-008189,LSX-TPA-2443,2026-04-12,Chà nhám A,290,0,6.5
LOG-008326,LSX-TPC-2467,2026-04-12,Đóng gói C,199,0,6.7
LOG-008364,LSX-TPC-2474,2026-04-12,Sơn lót A,199,1,9.9
LOG-008374,LSX-TPC-2476,2026-04-12,Lắp ráp A,300,4,9.8
LOG-008384,LSX-TPB-2478,2026-04-12,Lắp ráp C,97,1,7.7
LOG-008410,LSX-TPA-2482,2026-04-12,Sơn phủ A,303,1,9.0
LOG-008418,LSX-TPB-2484,2026-04-12,Cắt phôi B,103,1,9.6
LOG-008467,LSX-TPA-2492,2026-04-12,Sơn phủ A,192,2,9.6
LOG-008484,LSX-TPA-2495,2026-04-12,Sơn phủ C,96,1,6.8
LOG-008493,LSX-TPC-2497,2026-04-12,Chà nhám A,197,2,8.3
LOG-008537,LSX-TPB-2504,2026-04-12,Đóng gói B,503,10,8.4
LOG-008607,LSX-TPC-2516,2026-04-12,Đóng gói A,485,0,7.5
LOG-008611,LSX-TPC-2517,2026-04-12,Sơn phủ C,98,1,9.9
LOG-008622,LSX-TPB-2519,2026-04-12,Sơn phủ C,509,11,8.9
LOG-008659,LSX-TPA-2526,2026-04-12,Cắt phôi A,98,0,8.6
LOG-008672,LSX-TPB-2528,2026-04-12,Lắp ráp C,102,0,8.6
LOG-008676,LSX-TPB-2529,2026-04-12,Cắt phôi C,96,1,9.2
LOG-008738,LSX-TPB-2540,2026-04-12,Cắt phôi C,98,2,9.6
LOG-008746,LSX-TPB-2541,2026-04-12,Sơn lót A,312,5,8.0
LOG-008749,LSX-TPA-2542,2026-04-12,Cắt phôi C,98,1,7.0
LOG-008756,LSX-TPC-2543,2026-04-12,Lắp ráp A,208,5,9.9
LOG-008775,LSX-TPB-2546,2026-04-12,Sơn B,295,0,6.4
LOG-008794,LSX-TPC-2550,2026-04-12,Cắt phôi A,286,5,6.9
LOG-008843,LSX-TPC-2558,2026-04-12,Sơn phủ A,309,2,6.9
LOG-008853,LSX-TPA-2560,2026-04-12,Sơn phủ C,196,5,6.1
LOG-008855,LSX-TPA-2561,2026-04-12,Cắt phôi A,203,4,9.8
LOG-008874,LSX-TPC-2564,2026-04-12,Lắp ráp B,102,0,7.0
LOG-008895,LSX-TPB-2567,2026-04-12,Đóng gói B,102,1,9.3
LOG-008924,LSX-TPA-2572,2026-04-12,Đóng gói C,504,5,8.1
LOG-008938,LSX-TPA-2575,2026-04-12,Chà nhám B,202,3,7.4
LOG-008951,LSX-TPC-2577,2026-04-12,Sơn lót C,95,2,9.1
LOG-008960,LSX-TPA-2579,2026-04-12,Cắt phôi B,194,4,9.5
LOG-009013,LSX-TPB-2587,2026-04-12,Đóng gói B,99,1,9.0
LOG-009024,LSX-TPC-2589,2026-04-12,Lắp phụ kiện B,494,3,7.5
LOG-009044,LSX-TPC-2593,2026-04-12,Cắt phôi C,193,5,9.9
LOG-009066,LSX-TPA-2597,2026-04-12,Cắt phôi A,300,5,8.8
LOG-009107,LSX-TPC-2604,2026-04-12,Chà nhám B,194,0,6.8
LOG-009140,LSX-TPA-2609,2026-04-12,Đóng gói B,202,2,8.8
LOG-009159,LSX-TPC-2613,2026-04-12,Cắt phôi B,492,11,8.1
LOG-009195,LSX-TPC-2619,2026-04-12,Lắp ráp C,291,4,7.5
LOG-009217,LSX-TPC-2623,2026-04-12,Lắp ráp A,104,1,9.7
LOG-009224,LSX-TPB-2624,2026-04-12,Sơn phủ C,520,15,9.7
LOG-009229,LSX-TPA-2625,2026-04-12,Sơn phủ C,503,8,6.7
LOG-009319,LSX-TPB-2641,2026-04-12,Lắp ráp C,193,1,7.3
LOG-009334,LSX-TPC-2644,2026-04-12,Cắt phôi B,95,1,6.9
LOG-009341,LSX-TPB-2645,2026-04-12,Chà nhám A,195,4,7.0
LOG-009385,LSX-TPC-2652,2026-04-12,Lắp phụ kiện B,306,2,6.5
LOG-009418,LSX-TPB-2658,2026-04-12,Sơn phủ C,102,2,7.3
LOG-009430,LSX-TPB-2660,2026-04-12,Sơn phủ A,314,6,6.0
LOG-009513,LSX-TPA-2675,2026-04-12,Lắp ráp A,287,7,9.7
LOG-009525,LSX-TPC-2677,2026-04-12,Sơn B,191,0,9.1
LOG-009567,LSX-TPC-2685,2026-04-12,Sơn B,103,1,8.9
LOG-009587,LSX-TPC-2688,2026-04-12,Đóng gói A,193,3,8.7
LOG-009605,LSX-TPA-2692,2026-04-12,Chà nhám B,512,1,6.5
LOG-009678,LSX-TPC-2705,2026-04-12,Lắp ráp B,486,4,7.8
LOG-009721,LSX-TPC-2713,2026-04-12,Lắp ráp B,196,3,8.5
LOG-009734,LSX-TPA-2715,2026-04-12,Sơn lót A,206,4,9.9
LOG-009773,LSX-TPA-2722,2026-04-12,Lắp ráp B,310,1,9.3
LOG-009808,LSX-TPB-2728,2026-04-12,Sơn phủ C,99,0,9.2
LOG-009844,LSX-TPA-2734,2026-04-12,Sơn phủ A,479,1,7.4
LOG-009846,LSX-TPA-2735,2026-04-12,Cắt phôi C,309,5,7.8
LOG-009864,LSX-TPB-2738,2026-04-12,Lắp ráp B,503,9,8.5
LOG-009916,LSX-TPA-2747,2026-04-12,Sơn lót C,96,1,9.6
LOG-009922,LSX-TPB-2748,2026-04-12,Sơn phủ C,202,3,9.0
LOG-007286,LSX-TPA-2282,2026-04-13,Lắp phụ kiện B,96,1,9.6
LOG-007288,LSX-TPC-2283,2026-04-13,Cắt phôi B,98,2,6.5
LOG-007421,LSX-TPB-2306,2026-04-13,Sơn phủ A,199,2,6.2
LOG-007464,LSX-TPB-2314,2026-04-13,Cắt phôi B,100,0,9.7
LOG-007548,LSX-TPA-2329,2026-04-13,Sơn lót C,480,7,9.9
LOG-007673,LSX-TPB-2351,2026-04-13,Lắp ráp B,104,0,7.7
LOG-007713,LSX-TPB-2358,2026-04-13,Lắp ráp B,476,14,7.9
LOG-007730,LSX-TPB-2361,2026-04-13,Lắp ráp C,96,2,9.8
LOG-007777,LSX-TPA-2370,2026-04-13,Cắt phôi A,304,0,9.5
LOG-007820,LSX-TPC-2377,2026-04-13,Đóng gói B,97,1,6.0
LOG-007825,LSX-TPC-2378,2026-04-13,Sơn phủ A,203,2,7.4
LOG-007828,LSX-TPC-2379,2026-04-13,Chà nhám B,299,1,9.9
LOG-007857,LSX-TPB-2384,2026-04-13,Chà nhám A,192,2,7.1
LOG-007911,LSX-TPC-2393,2026-04-13,Lắp phụ kiện B,207,3,6.2
LOG-007976,LSX-TPC-2404,2026-04-13,Đóng gói A,192,4,9.7
LOG-007990,LSX-TPB-2407,2026-04-13,Lắp ráp B,483,1,9.5
LOG-008033,LSX-TPB-2415,2026-04-13,Sơn lót C,301,6,7.6
LOG-008057,LSX-TPC-2419,2026-04-13,Sơn phủ A,95,0,9.5
LOG-008061,LSX-TPC-2420,2026-04-13,Sơn lót C,96,2,6.8
LOG-008070,LSX-TPB-2422,2026-04-13,Lắp ráp C,516,4,6.7
LOG-008075,LSX-TPC-2423,2026-04-13,Chà nhám A,205,1,9.2
LOG-008107,LSX-TPC-2428,2026-04-13,Đóng gói A,502,3,9.5
LOG-008129,LSX-TPC-2432,2026-04-13,Sơn B,97,2,9.1
LOG-008150,LSX-TPA-2436,2026-04-13,Sơn lót C,475,3,7.2
LOG-008162,LSX-TPC-2438,2026-04-13,Sơn lót A,191,5,6.9
LOG-008201,LSX-TPC-2445,2026-04-13,Lắp ráp B,523,1,6.3
LOG-008217,LSX-TPB-2448,2026-04-13,Lắp ráp B,482,6,6.9
LOG-008243,LSX-TPB-2453,2026-04-13,Cắt phôi A,487,5,8.0
LOG-008268,LSX-TPA-2457,2026-04-13,Sơn lót C,205,6,8.5
LOG-008286,LSX-TPC-2460,2026-04-13,Sơn B,312,9,9.1
LOG-008292,LSX-TPC-2461,2026-04-13,Sơn B,201,0,9.8
LOG-008314,LSX-TPC-2465,2026-04-13,Sơn lót C,208,5,8.8
LOG-008317,LSX-TPA-2466,2026-04-13,Cắt phôi C,287,0,8.5
LOG-008367,LSX-TPC-2475,2026-04-13,Cắt phôi C,305,4,7.8
LOG-008396,LSX-TPC-2480,2026-04-13,Lắp ráp B,103,0,7.1
LOG-008417,LSX-TPB-2483,2026-04-13,Đóng gói A,191,5,7.3
LOG-008429,LSX-TPB-2485,2026-04-13,Đóng gói A,495,7,6.7
LOG-008437,LSX-TPA-2487,2026-04-13,Chà nhám B,95,2,7.6
LOG-008451,LSX-TPC-2489,2026-04-13,Sơn phủ C,102,2,8.3
LOG-008454,LSX-TPB-2490,2026-04-13,Lắp ráp C,101,0,8.4
LOG-008480,LSX-TPB-2494,2026-04-13,Đóng gói B,311,3,8.6
LOG-008491,LSX-TPB-2496,2026-04-13,Đóng gói B,208,6,6.2
LOG-008516,LSX-TPA-2501,2026-04-13,Chà nhám B,519,14,6.7
LOG-008524,LSX-TPA-2502,2026-04-13,Sơn phủ C,518,3,8.0
LOG-008560,LSX-TPB-2508,2026-04-13,Đóng gói A,199,4,6.6
LOG-008641,LSX-TPA-2522,2026-04-13,Đóng gói A,310,4,8.3
LOG-008642,LSX-TPC-2523,2026-04-13,Cắt phôi C,518,3,6.8
LOG-008684,LSX-TPB-2530,2026-04-13,Sơn B,195,2,6.1
LOG-008689,LSX-TPA-2531,2026-04-13,Sơn lót C,299,4,7.8
LOG-008709,LSX-TPA-2535,2026-04-13,Cắt phôi B,192,3,7.4
LOG-008735,LSX-TPB-2539,2026-04-13,Sơn lót C,481,13,7.3
LOG-008765,LSX-TPB-2544,2026-04-13,Đóng gói B,101,0,6.2
LOG-008834,LSX-TPA-2557,2026-04-13,Chà nhám A,289,1,6.6
LOG-008846,LSX-TPB-2559,2026-04-13,Lắp ráp C,519,12,9.8
LOG-008917,LSX-TPB-2571,2026-04-13,Sơn B,518,3,8.2
LOG-008946,LSX-TPA-2576,2026-04-13,Sơn B,506,6,9.6
LOG-008993,LSX-TPB-2584,2026-04-13,Sơn B,517,8,7.2
LOG-009001,LSX-TPC-2585,2026-04-13,Đóng gói B,104,0,6.1
LOG-009019,LSX-TPA-2588,2026-04-13,Đóng gói A,104,1,9.5
LOG-009099,LSX-TPC-2602,2026-04-13,Đóng gói C,304,0,8.6
LOG-009127,LSX-TPA-2607,2026-04-13,Sơn phủ A,310,0,7.4
LOG-009134,LSX-TPB-2608,2026-04-13,Đóng gói A,521,3,8.6
LOG-009146,LSX-TPC-2610,2026-04-13,Đóng gói B,200,3,6.5
LOG-009185,LSX-TPB-2617,2026-04-13,Lắp ráp B,98,0,7.9
LOG-009233,LSX-TPB-2626,2026-04-13,Sơn lót C,96,2,8.6
LOG-009244,LSX-TPC-2628,2026-04-13,Lắp ráp B,295,0,7.2
LOG-009271,LSX-TPB-2633,2026-04-13,Cắt phôi A,102,0,8.6
LOG-009278,LSX-TPB-2634,2026-04-13,Chà nhám B,202,1,8.5
LOG-009288,LSX-TPA-2635,2026-04-13,Đóng gói B,196,0,8.1
LOG-009310,LSX-TPC-2639,2026-04-13,Lắp phụ kiện B,479,14,9.3
LOG-009348,LSX-TPB-2646,2026-04-13,Lắp ráp A,490,9,8.6
LOG-009357,LSX-TPB-2648,2026-04-13,Cắt phôi A,489,1,7.1
LOG-009389,LSX-TPC-2653,2026-04-13,Sơn lót C,102,0,9.7
LOG-009434,LSX-TPC-2661,2026-04-13,Lắp ráp B,104,1,7.6
LOG-009445,LSX-TPB-2663,2026-04-13,Chà nhám B,518,14,9.2
LOG-009469,LSX-TPA-2667,2026-04-13,Sơn lót C,486,12,8.9
LOG-009477,LSX-TPC-2669,2026-04-13,Cắt phôi A,313,2,9.2
LOG-009494,LSX-TPA-2672,2026-04-13,Cắt phôi A,508,12,7.7
LOG-009558,LSX-TPB-2683,2026-04-13,Đóng gói C,290,2,6.4
LOG-009634,LSX-TPA-2697,2026-04-13,Sơn phủ C,486,6,9.0
LOG-009648,LSX-TPB-2700,2026-04-13,Chà nhám B,207,1,6.3
LOG-009686,LSX-TPB-2706,2026-04-13,Đóng gói C,303,8,8.1
LOG-009718,LSX-TPB-2712,2026-04-13,Đóng gói C,207,0,8.6
LOG-009729,LSX-TPB-2714,2026-04-13,Sơn phủ A,308,5,9.9
LOG-009749,LSX-TPB-2718,2026-04-13,Chà nhám A,204,0,9.2
LOG-009754,LSX-TPA-2719,2026-04-13,Cắt phôi C,204,4,8.8
LOG-009765,LSX-TPA-2721,2026-04-13,Cắt phôi A,511,1,6.7
LOG-009837,LSX-TPB-2733,2026-04-13,Sơn lót A,193,4,7.4
LOG-009852,LSX-TPC-2736,2026-04-13,Chà nhám B,191,4,8.1
LOG-009896,LSX-TPA-2744,2026-04-13,Cắt phôi A,496,8,7.1
LOG-009911,LSX-TPA-2746,2026-04-13,Sơn B,101,2,7.0
LOG-007272,LSX-TPA-2280,2026-04-14,Lắp ráp A,301,1,6.6
LOG-007295,LSX-TPA-2284,2026-04-14,Chà nhám B,499,7,6.2
LOG-007300,LSX-TPC-2285,2026-04-14,Cắt phôi A,104,2,6.2
LOG-007450,LSX-TPA-2311,2026-04-14,Sơn phủ C,98,0,7.8
LOG-007455,LSX-TPC-2312,2026-04-14,Sơn lót A,194,5,9.2
LOG-007483,LSX-TPC-2317,2026-04-14,Lắp ráp A,490,6,6.3
LOG-007580,LSX-TPC-2335,2026-04-14,Cắt phôi B,482,14,6.6
LOG-007593,LSX-TPA-2337,2026-04-14,Lắp ráp B,209,0,9.0
LOG-007608,LSX-TPB-2340,2026-04-14,Chà nhám B,96,0,7.2
LOG-007658,LSX-TPC-2348,2026-04-14,Sơn phủ C,100,0,7.4
LOG-007685,LSX-TPC-2353,2026-04-14,Sơn lót A,511,4,8.5
LOG-007727,LSX-TPC-2360,2026-04-14,Sơn phủ A,521,3,8.7
LOG-007748,LSX-TPC-2364,2026-04-14,Sơn lót A,192,5,9.1
LOG-007807,LSX-TPA-2375,2026-04-14,Sơn phủ C,96,1,7.1
LOG-007850,LSX-TPB-2382,2026-04-14,Đóng gói A,96,2,8.6
LOG-007883,LSX-TPC-2388,2026-04-14,Lắp phụ kiện B,204,0,6.2
LOG-007954,LSX-TPB-2401,2026-04-14,Chà nhám A,512,7,9.3
LOG-007979,LSX-TPB-2405,2026-04-14,Sơn lót C,299,8,9.9
LOG-008027,LSX-TPC-2414,2026-04-14,Lắp ráp A,99,2,6.0
LOG-008087,LSX-TPB-2425,2026-04-14,Chà nhám B,314,1,8.3
LOG-008094,LSX-TPC-2426,2026-04-14,Sơn lót C,196,1,7.6
LOG-008153,LSX-TPC-2437,2026-04-14,Cắt phôi B,296,8,6.1
LOG-008182,LSX-TPB-2442,2026-04-14,Cắt phôi B,198,5,8.3
LOG-008190,LSX-TPA-2443,2026-04-14,Lắp ráp A,298,5,9.7
LOG-008271,LSX-TPA-2458,2026-04-14,Cắt phôi B,502,13,8.0
LOG-008307,LSX-TPB-2464,2026-04-14,Cắt phôi C,96,0,6.5
LOG-008365,LSX-TPC-2474,2026-04-14,Sơn phủ A,190,3,7.9
LOG-008375,LSX-TPC-2476,2026-04-14,Sơn lót A,298,0,6.4
LOG-008385,LSX-TPB-2478,2026-04-14,Sơn lót C,95,2,6.5
LOG-008411,LSX-TPA-2482,2026-04-14,Đóng gói A,287,6,9.2
LOG-008419,LSX-TPB-2484,2026-04-14,Chà nhám B,100,0,6.8
LOG-008468,LSX-TPA-2492,2026-04-14,Đóng gói A,192,1,7.9
LOG-008485,LSX-TPA-2495,2026-04-14,Đóng gói C,102,2,6.4
LOG-008494,LSX-TPC-2497,2026-04-14,Lắp ráp A,194,4,7.0
LOG-008612,LSX-TPC-2517,2026-04-14,Đóng gói C,99,1,8.8
LOG-008623,LSX-TPB-2519,2026-04-14,Đóng gói C,497,10,6.5
LOG-008653,LSX-TPA-2525,2026-04-14,Cắt phôi A,206,2,6.8
LOG-008660,LSX-TPA-2526,2026-04-14,Chà nhám A,98,1,7.9
LOG-008673,LSX-TPB-2528,2026-04-14,Sơn lót C,95,1,9.0
LOG-008677,LSX-TPB-2529,2026-04-14,Lắp ráp C,98,0,8.4
LOG-008704,LSX-TPA-2534,2026-04-14,Cắt phôi C,507,4,6.3
LOG-008739,LSX-TPB-2540,2026-04-14,Lắp ráp C,98,2,8.7
LOG-008747,LSX-TPB-2541,2026-04-14,Sơn phủ A,310,1,9.4
LOG-008750,LSX-TPA-2542,2026-04-14,Lắp ráp C,99,1,8.4
LOG-008757,LSX-TPC-2543,2026-04-14,Sơn lót A,208,5,6.8
LOG-008776,LSX-TPB-2546,2026-04-14,Lắp phụ kiện B,286,4,7.8
LOG-008795,LSX-TPC-2550,2026-04-14,Chà nhám A,311,3,9.6
LOG-008844,LSX-TPC-2558,2026-04-14,Đóng gói A,307,1,6.3
LOG-008854,LSX-TPA-2560,2026-04-14,Đóng gói C,195,2,7.5
LOG-008856,LSX-TPA-2561,2026-04-14,Chà nhám A,190,4,6.2
LOG-008875,LSX-TPC-2564,2026-04-14,Sơn B,103,0,10.0
LOG-008939,LSX-TPA-2575,2026-04-14,Lắp ráp B,197,0,9.8
LOG-008952,LSX-TPC-2577,2026-04-14,Sơn phủ C,99,0,8.6
LOG-008961,LSX-TPA-2579,2026-04-14,Chà nhám B,202,5,9.7
LOG-008978,LSX-TPB-2582,2026-04-14,Cắt phôi A,480,7,7.2
LOG-009025,LSX-TPC-2589,2026-04-14,Đóng gói B,503,7,6.8
LOG-009032,LSX-TPB-2591,2026-04-14,Cắt phôi A,292,5,8.3
LOG-009045,LSX-TPC-2593,2026-04-14,Lắp ráp C,209,0,9.8
LOG-009067,LSX-TPA-2597,2026-04-14,Chà nhám A,295,5,9.7
LOG-009108,LSX-TPC-2604,2026-04-14,Lắp ráp B,208,1,7.6
LOG-009118,LSX-TPA-2606,2026-04-14,Cắt phôi C,198,5,9.8
LOG-009160,LSX-TPC-2613,2026-04-14,Chà nhám B,490,0,6.1
LOG-009189,LSX-TPC-2618,2026-04-14,Cắt phôi C,95,2,7.6
LOG-009196,LSX-TPC-2619,2026-04-14,Sơn lót C,296,3,9.4
LOG-009199,LSX-TPA-2620,2026-04-14,Cắt phôi A,199,4,8.3
LOG-009218,LSX-TPC-2623,2026-04-14,Sơn lót A,104,0,9.0
LOG-009225,LSX-TPB-2624,2026-04-14,Đóng gói C,500,3,8.3
