voucher_id,item_code,item_name,unit,quantity,value_usd,days_in_stock
PK-20260987,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,485.89,1431.28,134
PK-20260987,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,304.76,2486.57,15
PK-20260987,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,490.75,7648.15,15
PK-20261126,HH-SP-013,Thảm trải sàn nỉ Cỡ A,bộ,466.15,3673.04,73
PK-20261435,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,166.52,895.23,51
PK-20261435,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,12.89,106.14,27
PK-20261510,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,423.05,7094.98,145
PK-20261510,TP_SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,bộ,248.22,3687.66,135
PK-20261510,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,421.66,6011.45,76
PK-20261775,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,184.06,2534.45,60
PK-20262049,GO-NL-027,Gỗ thông ghép thanh dày 50mm,m3,132.78,492.9,144
PK-20262049,GO-NL-031,Gỗ xoan đào Gia Lai dày 20mm,m3,175.2,584.96,16
PK-20262049,GO-NL-027,Gỗ thông ghép thanh dày 50mm,m3,139.37,1496.95,16
PK-20262126,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,422.99,4509.99,14
PK-20262126,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,15.2,244.56,121
PK-20262208,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,131.38,709.57,76
PK-20262208,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,41.47,501.66,120
PK-20262281,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,341.32,5639.77,149
PK-20262281,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,37.9,491.29,26
PK-20262281,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,465.82,4071.81,143
PK-20262562,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,244.11,2310.64,23
PK-20262562,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,257.13,3965.25,81
PK-20262562,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,300.36,3385.03,84
PK-20263018,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,402.03,3698.93,111
PK-20263018,VT-PK-023,Ray trượt hộc tủ Cỡ 2,cái,409.59,6954.57,17
PK-20263079,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,458.57,3491.35,131
PK-20263079,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,427.74,4875.19,97
PK-20263406,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,20.71,172.65,145
PK-20263406,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,18.53,362.85,20
PK-20263462,HC-VP-020,Khẩu trang y tế Thùng,ram,263.11,2298.35,103
PK-20263628,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,228.14,4242.2,17
PK-20263628,VT-PK-009,Ốc liên kết cam Cỡ 3,cái,114.44,578.37,110
PK-20263895,TP_KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,bộ,430.28,4908.08,54
PK-20264384,HC-VP-011,Sổ ghi chép công việc Thùng,ram,439.62,7887.03,29
PK-20264416,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,20.97,74.68,103
PK-20264416,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,351.94,911.28,48
PK-20264603,TP_GBB-CH-05,Ghế bập bênh thư giãn GBB,bộ,127.42,1492.31,12
PK-20264793,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,192.37,1674.32,65
PK-20264793,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,10.33,147.5,16
PK-20265151,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,13.22,240.83,10
PK-20265151,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,439.61,6945.42,20
PK-20265151,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,187.39,2058.13,14
PK-20265285,TP_DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,bộ,294.95,3475.26,43
PK-20265285,TP_TG-KB-04,Tủ giày thông minh 3 tầng TG,bộ,49.97,151.54,131
PK-20265285,TP_GLC-CH-02,Ghế tựa lưng cong Luxury GLC,bộ,147.33,2628.78,66
PK-20265392,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,449.11,5270.76,59
PK-20265392,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,420.38,2087.37,125
PK-20265786,SM-HC-002,Sơn lót NC Thùng 20L,Kg,89.96,1000.36,112
PK-20265786,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,479.75,9415.76,75
PK-20265786,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,388.06,2722.02,93
PK-20265807,HC-VP-010,Sổ ghi chép công việc Hộp,ram,173.91,533.55,45
PK-20265897,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,233.13,3238.09,32
PK-20265897,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,40.01,792.73,38
PK-20266371,TP_GLC-CH-02,Ghế tựa lưng cong Luxury GLC,bộ,149.45,2729.6,25
PK-20266371,TP_TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,bộ,84.33,1679.21,104
PK-20266371,TP_BCN-TB-09,Bàn console trang trí BCN,bộ,240.68,3040.31,106
PK-20266506,TP_FOLD-TB-02,Bàn trà sồi chân sắt FOLD,bộ,41.77,672.91,48
PK-20266506,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,24.81,115.17,104
PK-20266635,HC-VP-006,Mực máy in Canon Ram,ram,38.37,683.61,39
PK-20266635,HC-VP-001,Giấy in Double A4 Hộp,ram,111.62,1931.63,32
PK-20266635,HC-VP-009,Bút bi Thiên Long Ram,ram,167.01,789.16,29
PK-20266714,VT-PK-012,Tay nắm tủ bếp Cỡ 3,cái,325.0,849.05,12
PK-20266714,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,359.54,4666.73,134
PK-20266714,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,94.19,1779.79,89
PK-20267014,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,184.71,3530.87,39
PK-20267014,HH-SP-020,Gương trang trí Cỡ B,bộ,15.27,171.8,51
PK-20267037,TP_GLC-CH-02,Ghế tựa lưng cong Luxury GLC,bộ,481.29,4999.13,35
PK-20267037,TP_GLV-CH-06,Ghế làm việc công thái học GLV,bộ,484.89,3603.94,150
PK-20267119,GO-NL-034,Gỗ xoan đào Gia Lai cỡ lớn,m3,85.39,781.39,124
PK-20267257,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,326.59,2559.93,122
PK-20267757,HC-VP-019,Khẩu trang y tế Hộp,ram,116.73,934.51,72
PK-20268267,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,286.22,1289.59,140
PK-20268267,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,150.63,2835.83,128
PK-20268267,GO-NL-031,Gỗ xoan đào Gia Lai dày 20mm,m3,265.88,2002.83,127
PK-20268431,HC-VP-003,Giấy in Double A4 Ram,ram,482.89,7800.18,147
PK-20268431,HC-VP-002,Giấy in Double A4 Thùng,ram,99.27,205.57,104
PK-20268431,HC-VP-010,Sổ ghi chép công việc Hộp,ram,180.52,871.26,55
PK-20260008,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,216.72,1591.75,21
PK-20260008,HC-VP-019,Khẩu trang y tế Hộp,ram,123.77,458.08,18
PK-20260161,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,481.46,2601.86,86
PK-20260482,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,408.58,4215.57,23
PK-20260482,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,345.99,5240.92,110
PK-20260611,HC-VP-006,Mực máy in Canon Ram,ram,477.71,6036.9,65
PK-20260611,HC-VP-009,Bút bi Thiên Long Ram,ram,257.83,794.35,106
PK-20260611,HC-VP-014,Kẹp tài liệu sắt Thùng,ram,149.75,1095.87,57
PK-20260685,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,370.8,1800.85,120
PK-20260862,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,279.55,4245.66,30
PK-20260862,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,335.52,4851.07,64
PK-20260887,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,463.42,3756.8,26
PK-20260887,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,355.69,6900.43,102
PK-20260887,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,342.34,2805.56,73
PK-20261008,HC-VP-007,Bút bi Thiên Long Hộp,ram,492.08,3640.85,36
PK-20261008,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,70.76,732.05,117
PK-20261008,HC-VP-011,Sổ ghi chép công việc Thùng,ram,355.39,5692.58,36
PK-20261645,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,200.32,3382.96,70
PK-20261645,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,91.48,545.72,39
PK-20261911,HC-VP-010,Sổ ghi chép công việc Hộp,ram,107.87,1816.27,104
PK-20261911,HC-VP-004,Mực máy in Canon Hộp,ram,220.65,3273.86,140
PK-20261911,HC-VP-019,Khẩu trang y tế Hộp,ram,122.09,1824.57,117
PK-20262254,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,152.15,1636.55,144
PK-20262269,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,391.33,4345.56,27
PK-20262269,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,418.93,2725.07,130
PK-20262617,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,274.58,4576.41,121
PK-20262617,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,491.3,4705.97,16
PK-20262617,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,445.57,2992.78,45
PK-20263122,HC-VP-011,Sổ ghi chép công việc Thùng,ram,380.16,897.82,71
PK-20263156,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,138.93,582.79,125
PK-20263156,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,373.18,3728.52,70
PK-20263311,TP_SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,bộ,165.04,1035.03,137
PK-20263311,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,397.06,6702.29,57
PK-20263311,TP_TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,bộ,305.98,2573.05,131
PK-20263319,HC-VP-001,Giấy in Double A4 Hộp,ram,247.0,4843.81,104
PK-20263319,HC-VP-007,Bút bi Thiên Long Hộp,ram,95.89,1815.49,51
PK-20263520,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,476.65,3641.33,125
PK-20263520,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,370.43,3874.99,127
PK-20263630,SM-HC-005,Dung môi butyl Thùng 5L,Kg,461.01,5988.11,146
PK-20263666,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,213.21,2099.31,115
PK-20263680,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,340.99,2442.31,60
PK-20263680,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,488.07,6840.41,150
PK-20263888,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,470.07,6199.97,141
PK-20263888,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,195.84,1976.46,86
PK-20264145,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,285.5,3382.44,135
PK-20264228,SM-HC-001,Sơn lót NC Thùng 5L,Kg,312.5,3839.91,102
PK-20264228,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,316.43,3717.46,70
PK-20264228,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,151.25,651.51,124
PK-20264272,TP_BTD-TB-04,Bàn trang điểm gương led BTD,bộ,301.17,3867.97,130
PK-20264544,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,299.91,4351.67,21
PK-20264544,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,442.57,4557.14,30
PK-20264738,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,181.87,850.66,130
PK-20264738,GO-NL-003,Gỗ óc chó Mỹ dày 50mm,m3,44.5,200.15,62
PK-20264738,GO-NL-013,Gỗ gõ đỏ Nam Phi dày 20mm,m3,464.29,7784.5,43
PK-20265133,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,278.53,5264.95,78
PK-20265236,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,437.17,7464.22,35
PK-20265236,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,34.37,315.61,94
PK-20265236,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,348.41,5620.64,40
PK-20265308,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,289.5,4043.65,88
PK-20265308,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,184.87,1989.49,126
PK-20265308,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,48.25,577.6,30
PK-20265343,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,325.44,6425.89,10
PK-20265343,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,300.98,5430.85,87
PK-20265343,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,200.83,3645.92,16
PK-20265572,HC-VP-008,Bút bi Thiên Long Thùng,ram,361.01,4396.99,34
PK-20265572,HC-VP-011,Sổ ghi chép công việc Thùng,ram,473.29,1789.77,70
PK-20265704,GO-NL-023,Gỗ hương Lào cỡ trung,m3,359.01,3721.83,20
PK-20265873,TP_DSF-SF-10,Đôn sofa bọc vải tròn DSF,bộ,71.1,516.13,73
PK-20265873,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,92.01,1575.77,146
PK-20266029,HC-VP-010,Sổ ghi chép công việc Hộp,ram,244.63,4376.94,25
PK-20266029,HC-VP-010,Sổ ghi chép công việc Hộp,ram,205.42,1410.28,37
PK-20266273,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,86.15,1236.47,92
PK-20266399,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,80.06,783.07,57
PK-20266399,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,246.41,919.4,32
PK-20266399,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,302.32,4638.25,68
PK-20266948,GO-NL-029,Gỗ thông ghép thanh cỡ trung,m3,379.79,2558.9,87
PK-20266948,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,460.52,6384.18,102
PK-20266948,GO-NL-032,Gỗ xoan đào Gia Lai dày 30mm,m3,400.46,7306.6,113
PK-20267111,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,224.96,3410.83,82
PK-20267150,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,417.49,7383.77,141
PK-20267150,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,150.53,1278.16,144
PK-20267150,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,181.06,2641.26,129
PK-20267230,GO-NL-029,Gỗ thông ghép thanh cỡ trung,m3,133.83,1202.59,103
PK-20267523,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,431.95,7765.77,150
PK-20267593,HC-VP-011,Sổ ghi chép công việc Thùng,ram,100.92,700.76,94
PK-20267593,HC-VP-019,Khẩu trang y tế Hộp,ram,132.0,368.21,114
PK-20267639,HC-VP-015,Kẹp tài liệu sắt Ram,ram,158.38,1816.66,54
PK-20267653,TP_TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,bộ,418.02,1959.44,148
PK-20267653,TP_FOLD-TB-02,Bàn trà sồi chân sắt FOLD,bộ,45.77,739.48,77
PK-20267902,HC-VP-020,Khẩu trang y tế Thùng,ram,87.38,713.41,59
PK-20267902,HC-VP-012,Sổ ghi chép công việc Ram,ram,100.84,959.36,110
PK-20267902,HC-VP-006,Mực máy in Canon Ram,ram,61.23,576.22,31
PK-20267921,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,11.54,227.6,150
PK-20268073,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,490.6,3046.08,35
PK-20268073,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,479.59,9038.79,55
PK-20268147,HH-SP-013,Thảm trải sàn nỉ Cỡ A,bộ,285.85,4904.47,133
PK-20268147,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,387.04,5752.97,61
PK-20268299,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,83.48,849.37,48
PK-20268299,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,240.95,765.04,87
PK-20268299,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,73.6,623.78,93
PK-20268311,TP_TCV-DC-03,Tranh canvas treo phòng khách TCV,bộ,322.49,3190.7,85
PK-20268311,TP_GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,bộ,32.26,390.92,150
PK-20268491,VT-PK-012,Tay nắm tủ bếp Cỡ 3,cái,75.06,1252.38,58
PK-20268491,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,164.88,1425.15,39
PK-20260200,HH-SP-020,Gương trang trí Cỡ B,bộ,152.73,1915.54,84
PK-20260200,HH-SP-020,Gương trang trí Cỡ B,bộ,360.75,1709.75,49
PK-20260680,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,181.53,3163.93,91
PK-20260680,GO-NL-023,Gỗ hương Lào cỡ trung,m3,197.05,797.25,13
PK-20260680,GO-NL-018,Gỗ gõ đỏ Nam Phi cỡ nhỏ,m3,436.6,5177.49,40
PK-20260879,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,155.27,1519.86,104
PK-20260939,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,466.06,2875.16,90
PK-20260939,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,413.76,6459.87,109
PK-20260939,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,391.43,4292.2,88
PK-20261455,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,80.97,1056.33,55
PK-20261455,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,173.15,3221.44,59
PK-20261455,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,52.48,922.88,148
PK-20261500,HC-VP-008,Bút bi Thiên Long Thùng,ram,497.63,1168.52,124
PK-20261610,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,194.19,2931.39,123
PK-20261610,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,419.8,1918.85,56
PK-20261707,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,300.22,3028.98,30
PK-20261819,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,20.16,393.92,53
PK-20261819,GO-NL-023,Gỗ hương Lào cỡ trung,m3,53.35,161.08,20
PK-20261860,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,375.04,6099.11,13
PK-20261860,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,36.54,131.33,142
PK-20261891,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,386.93,7271.35,99
PK-20261891,SM-HC-006,Dung môi butyl Thùng 20L,Kg,453.47,8335.77,33
PK-20262305,HC-VP-006,Mực máy in Canon Ram,ram,34.9,352.26,107
PK-20262313,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,127.96,1841.78,106
PK-20262347,TP_GXV-CH-10,Ghế xoay văn phòng có tựa GXV,bộ,472.35,5829.93,19
PK-20262347,TP_TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,bộ,44.46,417.27,67
PK-20262422,TP_DDS-DC-10,Đèn đứng đọc sách vintage DDS,bộ,112.74,1175.55,37
PK-20262422,TP_KTG-KB-10,Kệ treo tường lục giác gỗ KTG,bộ,499.62,9925.59,51
PK-20262422,TP_SFK-SF-06,Sofa phòng khách gỗ sồi SFK,bộ,245.29,2265.76,106
PK-20262432,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,131.55,390.22,126
PK-20262432,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,213.5,549.86,35
PK-20262432,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,248.96,4391.3,80
PK-20262446,HC-VP-012,Sổ ghi chép công việc Ram,ram,183.83,2786.87,50
PK-20262446,HC-VP-005,Mực máy in Canon Thùng,ram,272.94,981.45,15
PK-20262446,HC-VP-008,Bút bi Thiên Long Thùng,ram,291.13,1987.39,75
PK-20262954,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,290.35,5471.41,26
PK-20263032,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,331.95,4859.36,132
PK-20263032,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,338.38,3464.07,127
PK-20263032,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,438.44,6849.86,126
PK-20263150,SM-HC-006,Dung môi butyl Thùng 20L,Kg,301.64,2530.27,78
PK-20263324,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,251.69,985.16,15
PK-20263324,TP_TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,bộ,427.71,3531.17,107
PK-20263324,TP_GXP-CH-09,Ghế xếp gọn dã ngoại GXP,bộ,393.11,7311.46,96
PK-20263508,GO-NL-011,Gỗ sồi Nga cỡ trung,m3,62.98,960.64,99
PK-20263508,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,288.86,882.86,65
PK-20263757,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,370.69,4893.43,63
PK-20263757,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,165.75,2522.48,117
PK-20263967,GO-NL-032,Gỗ xoan đào Gia Lai dày 30mm,m3,240.82,2912.03,98
PK-20263967,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,313.18,5369.75,146
PK-20263968,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,130.26,549.84,102
PK-20263968,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,383.54,5266.31,102
PK-20263968,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,189.69,2624.52,146
PK-20264183,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,434.93,1771.07,148
PK-20264183,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,236.84,624.52,144
PK-20264183,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,226.84,2655.24,139
PK-20264395,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,329.2,5706.2,150
PK-20264395,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,316.92,4040.04,107
PK-20264460,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,57.14,143.18,78
PK-20264762,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,216.97,4219.87,23
PK-20265215,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,164.02,677.66,21
PK-20265215,HH-SP-020,Gương trang trí Cỡ B,bộ,487.0,9105.88,131
PK-20265215,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,312.63,4512.76,106
PK-20265404,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,73.9,1208.42,36
PK-20265404,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,167.12,1007.46,138
PK-20265404,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,40.05,656.79,45
PK-20265503,HC-VP-015,Kẹp tài liệu sắt Ram,ram,267.18,3791.67,31
PK-20265503,HC-VP-005,Mực máy in Canon Thùng,ram,345.71,4789.7,75
PK-20265555,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,490.06,9201.55,93
PK-20265555,HC-VP-008,Bút bi Thiên Long Thùng,ram,199.81,1181.15,15
PK-20265764,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,444.21,2429.17,20
PK-20265764,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,129.46,895.35,101
PK-20265764,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,299.18,5796.26,74
PK-20266239,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,453.49,8075.98,67
PK-20266257,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,485.1,5757.87,111
PK-20266257,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,374.84,2154.89,60
PK-20266257,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,388.75,6543.23,96
PK-20266365,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,394.74,1250.94,98
PK-20266365,HC-VP-006,Mực máy in Canon Ram,ram,26.95,346.48,119
PK-20266725,HC-VP-010,Sổ ghi chép công việc Hộp,ram,403.93,4193.93,83
PK-20266725,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,470.98,1794.25,17
PK-20266725,HC-VP-006,Mực máy in Canon Ram,ram,354.05,6604.62,124
PK-20266902,TP_GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,bộ,241.11,4121.85,147
PK-20266902,TP_DSF-SF-10,Đôn sofa bọc vải tròn DSF,bộ,70.29,263.34,52
PK-20266902,TP_GTR-DC-08,Giá treo quần áo chữ A GTR,bộ,256.23,1421.39,138
PK-20266969,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,14.22,36.21,90
PK-20267079,GO-NL-019,Gỗ hương Lào dày 20mm,m3,471.97,6801.35,108
PK-20267079,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,202.43,3588.35,58
PK-20267118,TP_GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,bộ,44.36,387.46,146
PK-20267118,TP_GXV-CH-10,Ghế xoay văn phòng có tựa GXV,bộ,65.06,179.89,104
PK-20267396,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,57.26,844.64,44
PK-20267396,HH-SP-003,Bản lề hơi DTC Cỡ C,bộ,494.34,7299.88,67
PK-20267396,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,44.12,261.06,116
PK-20267479,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,12.69,103.8,75
PK-20267479,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,32.14,480.61,94
PK-20267597,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,70.35,633.75,94
PK-20267597,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,197.74,2400.7,93
PK-20267638,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,401.78,4526.49,62
PK-20267638,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,141.36,1502.35,12
PK-20267638,VT-PK-016,Đinh vít thép không gỉ Cỡ 1,cái,128.04,697.08,29
PK-20267775,VT-PK-007,Ốc liên kết cam Cỡ 1,cái,142.07,1037.73,83
PK-20267775,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,404.06,3777.23,17
PK-20267775,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,85.67,1521.73,29
PK-20267958,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,113.09,274.56,28
