order_id,product_code,product_name,category,qty,price,total_amount
DH-20265003,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,1,47.78,47.78
DH-20265003,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,84.88,169.76
DH-20265063,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,1,35.57,35.57
DH-20265376,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,1,38.8,38.8
DH-20265376,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,7.9,7.9
DH-20265468,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,10,58.47,584.7
DH-20265468,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,7.9,79.0
DH-20265468,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,10,17.78,177.8
DH-20265581,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,660.18,3300.9
DH-20265581,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,2,17.78,35.56
DH-20265631,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,35.84,358.4
DH-20265631,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,10,45.27,452.7
DH-20265946,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,14.15,14.15
DH-20265946,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,19.76,395.2
DH-20265947,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,1,14.37,14.37
DH-20266165,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,10,296.41,2964.1
DH-20266165,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,10,185.93,1859.3
DH-20266195,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,2,35.84,71.68
DH-20266195,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,5,17.78,88.9
DH-20266195,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,2,18.77,37.54
DH-20266196,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,43.11,86.22
DH-20266196,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,7.68,15.36
DH-20266202,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,20,35.84,716.8
DH-20266202,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,137.43,274.86
DH-20266202,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,10,44.91,449.1
DH-20266465,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,58.02,58.02
DH-20266465,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,5,30.18,150.9
DH-20266465,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,553.29,1106.58
DH-20267121,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,1,167.87,167.87
DH-20267121,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,10.51,105.1
DH-20267293,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,296.41,296.41
DH-20267293,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,9.43,47.15
DH-20267811,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,35.57,177.85
DH-20267811,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,25.15,125.75
DH-20268093,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,39.61,396.1
DH-20268093,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,502.99,5029.9
DH-20268649,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,13.47,134.7
DH-20268649,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,21.74,217.4
DH-20268784,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,358.38,3583.8
DH-20268913,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.89,17.78
DH-20268913,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,29.1,145.5
DH-20268913,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,1,339.52,339.52
DH-20268962,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,5,528.14,2640.7
DH-20268962,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,24.25,242.5
DH-20268962,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,170.66,341.32
DH-20269394,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,10,7.9,79.0
DH-20269394,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,2,299.1,598.2
DH-20269394,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,32.43,324.3
DH-20269809,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,5,37.72,188.6
DH-20269809,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,2,28.74,57.48
DH-20269809,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,16.03,16.03
DH-20269899,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,2,39.52,79.04
DH-20269908,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,58.47,58.47
DH-20269908,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,43.47,434.7
DH-20269908,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,20,7.54,150.8
DH-20260009,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,553.29,5532.9
DH-20260195,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,28.74,28.74
DH-20260195,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,7.68,15.36
DH-20260546,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,5,377.25,1886.25
DH-20260546,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,1,30.72,30.72
DH-20260638,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,2,105.09,210.18
DH-20260735,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,2,105.09,210.18
DH-20260790,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,7.28,14.56
DH-20260790,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,137.43,274.86
DH-20260931,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,10,16.98,169.8
DH-20260931,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,20,9.43,188.6
DH-20260931,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,691.62,3458.1
DH-20261365,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,14.15,283.0
DH-20261365,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,11.09,110.9
DH-20261365,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,10,22.63,226.3
DH-20261541,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,10,61.26,612.6
DH-20261541,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,60.36,120.72
DH-20261541,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,55.69,111.38
DH-20261592,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,37.72,377.2
DH-20261592,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,45.27,452.7
DH-20261697,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,196.26,196.26
DH-20261697,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,67.9,679.0
DH-20261697,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,10,16.98,169.8
DH-20261756,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.92,34.6
DH-20261756,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,2,348.95,697.9
DH-20262647,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,2,30.18,60.36
DH-20262647,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,5,45.27,226.35
DH-20262808,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,30.18,30.18
DH-20262808,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,49.4,49.4
DH-20262808,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,11.32,56.6
DH-20262813,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,27.66,55.32
DH-20262813,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,5,396.11,1980.55
DH-20262813,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,6.83,34.15
DH-20262815,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,7.54,37.7
DH-20262815,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,167.87,839.35
DH-20262815,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,17.78,177.8
DH-20263504,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,10,17.78,177.8
DH-20263504,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,35.84,358.4
DH-20263504,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,5,24.52,122.6
DH-20263590,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,1,31.53,31.53
DH-20263636,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,255.99,1279.95
DH-20263636,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,16.8,16.8
DH-20263636,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,377.25,3772.5
DH-20263921,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,10,21.56,215.6
DH-20263973,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,14.82,296.4
DH-20264179,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,2,315.72,631.44
DH-20264179,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,5,13.65,68.25
DH-20264275,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,2,7.19,14.38
DH-20264275,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,266.77,533.54
DH-20264275,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,14.55,291.0
DH-20264854,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,339.52,679.04
DH-20264854,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,7.9,39.5
DH-20264854,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,35.57,355.7
DH-20265171,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,15.36,307.2
DH-20265171,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,35.57,177.85
DH-20265171,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,5,11.09,55.45
DH-20265234,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,167.96,839.8
DH-20265253,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,1,38.8,38.8
DH-20265253,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,167.96,839.8
DH-20265253,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,43.47,86.94
DH-20265328,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,2,185.93,371.86
DH-20265328,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,7.9,39.5
DH-20265328,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,79.22,79.22
DH-20265422,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,175.87,879.35
DH-20265596,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,20,23.35,467.0
DH-20265596,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,2,71.68,143.36
DH-20265596,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,64.85,324.25
DH-20265679,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,11.86,59.3
DH-20265901,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,14.82,74.1
DH-20266027,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.6,33.0
DH-20266089,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,9.43,47.15
DH-20266089,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,2,26.95,53.9
DH-20266089,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,2,13.2,26.4
DH-20266537,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,2,185.93,371.86
DH-20266959,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,5,11.09,55.45
DH-20266959,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,14.55,14.55
DH-20266959,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,160.33,1603.3
DH-20267185,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,185.93,185.93
DH-20267185,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,10,23.35,233.5
DH-20267186,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,40.42,202.1
DH-20267186,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,5,16.03,80.15
DH-20267297,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,38.8,77.6
DH-20267587,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,145.06,725.3
DH-20267618,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.29,62.9
DH-20267618,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,43.11,86.22
DH-20267618,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,5,170.66,853.3
DH-20267891,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,37.54,187.7
DH-20268082,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,58.02,58.02
DH-20268082,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,358.38,3583.8
DH-20268123,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,170.66,1706.6
DH-20268123,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,13.83,13.83
DH-20268123,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,691.62,3458.1
DH-20268379,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,5,38.8,194.0
DH-20268379,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,5.97,29.85
DH-20268379,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,691.62,3458.1
DH-20268497,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,691.62,3458.1
DH-20268497,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,281.59,281.59
DH-20268497,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,11.09,221.8
DH-20268656,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,20,6.6,132.0
DH-20268756,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,11.32,56.6
DH-20268756,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,19.76,98.8
DH-20269198,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,10,88.92,889.2
DH-20269213,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,12.8,12.8
DH-20269213,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,170.66,341.32
DH-20269213,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,13.47,134.7
DH-20269217,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,12.8,256.0
DH-20269943,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,55.69,55.69
DH-20260143,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,143.89,719.45
DH-20260154,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,72.75,145.5
DH-20260154,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,10,47.78,477.8
DH-20260181,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,57.49,114.98
DH-20260181,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,10,365.57,3655.7
DH-20260181,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,10,35.57,355.7
DH-20260416,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,61.26,61.26
DH-20260416,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,1,8.89,8.89
DH-20260416,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,10.51,105.1
DH-20260734,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,5,8.89,44.45
DH-20260734,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20260734,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,10,10.78,107.8
DH-20260757,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,10,61.44,614.4
DH-20260757,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,51.74,103.48
DH-20260757,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,2,185.93,371.86
DH-20260868,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,31.62,31.62
DH-20260957,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,29.1,29.1
DH-20260957,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,1,43.47,43.47
DH-20260968,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,227.25,1136.25
DH-20261231,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,41.5,207.5
DH-20261231,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,597.31,2986.55
DH-20261423,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,64.13,128.26
DH-20261456,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,10,365.57,3655.7
DH-20261456,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,5,12.57,62.85
DH-20261456,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20261679,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,10.51,210.2
DH-20261883,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,12.13,242.6
DH-20261883,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,7.28,14.56
DH-20261883,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,29.64,29.64
DH-20261919,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,128.44,642.2
DH-20261919,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,13.47,26.94
DH-20261919,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,10,64.13,641.3
DH-20261991,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,242.52,1212.6
DH-20261991,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,52.81,105.62
DH-20261991,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,20,5.97,119.4
DH-20262168,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,12.13,242.6
DH-20262168,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,84.88,84.88
DH-20262386,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,47.16,94.32
DH-20262386,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,10,44.91,449.1
DH-20262386,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,12.57,12.57
DH-20262578,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,61.08,122.16
DH-20262578,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,10,660.18,6601.8
DH-20262604,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,110.93,1109.3
DH-20262612,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,5,61.08,305.4
DH-20262612,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,58.47,116.94
DH-20262612,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,8.98,44.9
DH-20262619,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,7.9,7.9
DH-20262619,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,43.47,217.35
DH-20262932,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.49,16.98
DH-20263073,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,37.72,377.2
DH-20263130,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,2,33.28,66.56
DH-20263130,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20263181,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,10,11.95,119.5
DH-20263181,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.29,62.9
DH-20263309,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,32.43,324.3
DH-20263309,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,12.13,60.65
DH-20263309,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,31.62,31.62
DH-20263330,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,10,75.09,750.9
DH-20263353,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,33.95,33.95
DH-20263519,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,5,61.08,305.4
DH-20263519,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,44.91,224.55
DH-20263603,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,5,35.84,179.2
DH-20263900,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,16.17,16.17
DH-20263900,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,5,281.59,1407.95
DH-20263900,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,5,17.78,88.9
DH-20263925,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,1,128.44,128.44
DH-20263925,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,43.47,86.94
DH-20264023,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,145.06,1450.6
DH-20264023,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,1,414.97,414.97
DH-20264145,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,10,691.62,6916.2
DH-20264328,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,1,116.77,116.77
DH-20264328,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,6.83,6.83
DH-20264328,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,7.19,71.9
DH-20264430,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,55.69,55.69
DH-20264430,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,1,35.57,35.57
DH-20264430,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,20,25.69,513.8
DH-20264476,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,12.8,25.6
DH-20264476,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,12.13,60.65
DH-20264485,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,281.59,281.59
DH-20264584,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,2,206.59,413.18
DH-20264584,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,5.97,59.7
DH-20264584,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,37.72,377.2
DH-20264585,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,64.13,64.13
DH-20264764,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,27.66,138.3
DH-20264820,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,17.78,88.9
DH-20264820,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,1,19.4,19.4
DH-20264820,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,10,7.9,79.0
DH-20264837,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,11.86,59.3
DH-20264837,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,1,21.74,21.74
DH-20264837,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,12.8,64.0
DH-20264871,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,7.19,35.95
DH-20264871,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,15.36,15.36
DH-20264934,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,5,67.9,339.5
